Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Split
2009-06-29,17.0,17.3501,16.5,16.7695,5.9682,340658037.0,0.0,1.0
2009-06-30,16.8898,17.0995,16.6495,16.85,5.9966,91354170.0,0.0,1.0
2009-07-01,17.12,18.0596,17.0699,17.8295,6.3454,81824880.0,0.0,1.0
2009-07-02,17.4997,18.03,17.3204,18.0199,6.413,52866353.0,0.0,1.0
2009-07-03,18.0401,18.2802,17.8199,17.8396,6.349,5594352.0,0.0,1.0
2009-07-06,17.6098,17.9401,17.3899,17.6501,6.2813,18494625.0,0.0,1.0
2009-07-07,17.5402,17.57,16.7298,16.95,6.0322,27551929.0,0.0,1.0
2009-07-08,16.7903,17.1998,16.7198,17.0,6.05,20835044.0,0.0,1.0
2009-07-10,17.0,17.6898,16.9001,17.4901,6.2244,26881873.0,0.0,1.0
2009-07-13,17.5999,17.9902,17.1998,17.9902,6.4024,82418097.0,0.0,1.0
2009-07-14,18.1001,18.3904,17.9,18.2,6.4771,32791346.0,0.0,1.0
2009-07-15,18.4004,18.7399,18.3598,18.6002,6.6194,15763240.0,0.0,1.0
2009-07-16,18.5898,18.8698,18.01,18.8698,6.7155,7422176.0,0.0,1.0
2009-07-17,18.8994,18.98,18.2998,18.5003,6.5839,16738265.0,0.0,1.0
2009-07-20,18.5003,18.65,17.8396,17.9902,6.4024,31882012.0,0.0,1.0
2009-07-21,18.0002,18.08,17.4,17.4997,6.228,17138189.0,0.0,1.0
2009-07-22,17.4997,17.8098,17.4,17.4,6.1924,27070786.0,0.0,1.0
2009-07-23,17.56,17.7295,17.46,17.5999,6.2636,13699523.0,0.0,1.0
2009-07-24,17.57,17.93,17.3899,17.3899,6.1888,12029359.0,0.0,1.0
2009-07-27,17.46,17.5502,16.9202,17.0,6.05,16901101.0,0.0,1.0
2009-07-28,16.95,17.2499,16.9202,17.2499,6.139,24519556.0,0.0,1.0
2009-07-29,17.1502,17.1598,17.0,17.0798,6.0785,4646001.0,0.0,1.0
2009-07-30,17.1502,17.6999,17.1502,17.6999,6.2991,10620967.0,0.0,1.0
2009-07-31,17.6098,17.9,17.5999,17.9,6.3703,5642327.0,0.0,1.0
2009-08-03,17.9401,18.2,17.7898,17.8098,6.3383,5968795.0,0.0,1.0
2009-08-04,17.6898,18.1598,17.6098,17.91,6.3739,6899229.0,0.0,1.0
2009-08-05,17.8199,18.4202,17.6602,18.4004,6.6374,18395888.0,0.1208,1.0
2009-08-06,18.4004,18.5898,17.6698,17.6999,6.3849,12729474.0,0.0,1.0
2009-08-07,17.7998,17.9497,17.1502,17.4997,6.3128,27335345.0,0.0,1.0
2009-08-10,17.3602,17.4997,17.1598,17.2499,6.2226,17369504.0,0.0,1.0
2009-08-11,17.3402,17.3402,16.9601,17.0,6.1324,23126891.0,0.0,1.0
2009-08-12,17.0995,17.26,17.0101,17.0598,6.154,14354649.0,0.0,1.0
2009-08-13,17.1502,17.2399,16.9102,16.9102,6.0999,21772446.0,0.0,1.0
2009-08-14,16.9699,17.0401,16.6098,16.8103,6.0639,8343254.0,0.0,1.0
2009-08-17,16.5199,17.0,16.2494,16.5998,5.9881,5287193.0,0.0,1.0
2009-08-18,16.7399,17.1697,16.7399,16.8798,6.0891,6278940.0,0.0,1.0
2009-08-19,16.7796,16.8898,16.6098,16.6399,6.0025,5422558.0,0.0,1.0
2009-08-20,16.6801,16.7695,16.53,16.5498,5.9701,4394183.0,0.0,1.0
2009-08-21,16.6495,17.1502,16.6495,17.1502,6.1865,8701772.0,0.0,1.0
2009-08-24,17.1998,17.4098,17.0995,17.4,6.2767,8580541.0,0.0,1.0
2009-08-25,17.26,17.4802,17.1998,17.3899,6.2731,10406175.0,0.0,1.0
2009-08-26,17.2798,17.2997,16.7298,16.8103,6.0639,12925554.0,0.0,1.0
2009-08-27,16.8103,16.9001,16.4298,16.6697,6.0134,9221334.0,0.0,1.0
2009-08-28,16.7498,16.8798,16.08,16.2494,5.8619,11091360.0,0.0,1.0
2009-08-31,16.1599,16.4399,15.9,16.4399,5.9304,17575139.0,0.0,1.0
2009-09-01,16.4002,16.4002,16.0296,16.0998,5.8077,7104666.0,0.0,1.0
2009-09-02,16.02,16.2701,15.8002,15.9899,5.7681,12551111.0,0.0,1.0
2009-09-03,16.0998,16.1998,15.9601,15.9998,5.7717,8294284.0,0.0,1.0
2009-09-04,16.1299,16.1299,15.9601,16.0998,5.8077,5427734.0,0.0,1.0
2009-09-08,16.1599,16.4399,16.1099,16.4002,5.916,9793649.0,0.0,1.0
2009-09-09,16.4002,16.4002,15.9998,15.9998,5.7717,8028133.0,0.0,1.0
2009-09-10,15.9702,16.1699,15.9601,16.1699,5.833,5041147.0,0.0,1.0
2009-09-11,16.1998,16.2296,15.9502,15.9798,5.7645,7119795.0,0.0,1.0
2009-09-14,15.9601,16.0998,15.8098,15.9899,5.7681,5692889.0,0.0,1.0
2009-09-15,16.0296,16.0702,15.8502,15.8502,5.7176,11183130.0,0.0,1.0
2009-09-16,15.9502,16.9302,15.91,16.9001,6.0963,27052074.0,0.0,1.0
2009-09-17,17.0,17.7601,16.95,17.6898,6.3813,17192534.0,0.0,1.0
2009-09-18,17.6999,18.2,17.5901,18.2,6.5653,13044795.0,0.0,1.0
2009-09-21,17.9401,18.7698,17.3701,18.5501,6.6915,14045699.0,0.0,1.0
2009-09-22,18.5501,18.6797,18.03,18.0499,6.5112,9369638.0,0.0,1.0
2009-09-23,18.0596,18.2398,17.4997,17.4997,6.3128,6981245.0,0.0,1.0
2009-09-24,17.5199,18.07,17.5199,17.8703,6.4462,6905600.0,0.0,1.0
2009-09-25,17.6999,17.9902,17.6298,17.8502,6.439,5456001.0,0.0,1.0
2009-09-28,17.9497,18.2,17.71,18.0199,6.5003,3217305.0,0.0,1.0
2009-09-29,17.7998,17.9801,17.4098,17.46,6.2983,5058864.0,0.0,1.0
2009-09-30,17.6197,17.6999,17.3501,17.58,6.3416,7111434.0,0.0,1.0
2009-10-01,17.4199,17.7396,16.9102,17.0,6.1324,6904604.0,0.0,1.0
2009-10-02,17.0995,17.2697,16.95,17.0995,6.1685,11405486.0,0.0,1.0
2009-10-05,17.2499,17.7295,17.1598,17.7197,6.3921,9714819.0,0.0,1.0
2009-10-06,17.7998,18.1001,17.7197,18.0002,6.4931,11587234.0,0.0,1.0
2009-10-07,17.7998,17.9801,17.4802,17.6798,6.3777,5884988.0,0.0,1.0
2009-10-08,17.7898,17.9602,17.0201,17.2997,6.2406,12702600.0,0.0,1.0
2009-10-09,17.2798,17.2798,16.9399,17.2094,6.2082,8132841.0,0.0,1.0
2009-10-13,17.1998,17.4802,17.0,17.2499,6.2226,9232681.0,0.0,1.0
2009-10-14,17.4701,17.6999,17.4098,17.5502,6.3308,8356791.0,0.0,1.0
2009-10-15,17.4997,17.8502,17.45,17.75,6.4029,17406132.0,0.0,1.0
2009-10-16,17.5999,18.21,17.4199,18.0002,6.4931,23599075.0,0.0,1.0
2009-10-19,18.2,18.4501,18.01,18.2297,6.5761,9353116.0,0.0,1.0
2009-10-20,17.8502,18.0901,17.4997,17.8703,6.4462,9928616.0,0.0,1.0
2009-10-21,17.7998,18.0002,17.46,17.46,6.2983,5614856.0,0.0,1.0
2009-10-22,17.6401,17.6401,17.2094,17.3204,6.2478,6861208.0,0.0,1.0
2009-10-23,17.5999,17.7197,17.0,17.0498,6.1504,7206985.0,0.0,1.0
2009-10-26,17.1998,17.1998,16.2096,16.5199,5.9592,9759211.0,0.0,1.0
2009-10-27,16.6495,16.6697,15.8002,15.8002,5.6995,14222867.0,0.0,1.0
2009-10-28,15.9,16.0601,15.29,16.0601,5.7933,11895985.0,0.0,1.0
2009-10-29,16.5998,17.1899,16.3002,17.0,6.1324,10737819.0,0.0,1.0
2009-10-30,17.0995,17.1899,16.0702,16.1498,5.8258,9559746.0,0.0,1.0
2009-11-03,16.1899,17.0,16.0601,16.98,6.1252,8105370.0,0.0,1.0
2009-11-04,17.0899,17.3096,16.9001,17.1502,6.1865,3987093.0,0.0,1.0
2009-11-05,17.0,17.0995,16.7298,16.85,6.0783,2831913.0,0.0,1.0
2009-11-06,16.9202,17.0,16.5598,16.5998,5.9881,2705904.0,0.0,1.0
2009-11-09,16.9699,17.0,16.7098,16.9001,6.0963,6132825.0,0.0,1.0
2009-11-10,16.7596,17.0,16.3901,16.95,6.1144,7852556.0,0.0,1.0
2009-11-11,16.95,17.11,16.5498,16.7498,6.0422,5548567.0,0.0,1.0
2009-11-12,16.8004,16.8004,16.5199,16.7002,6.0242,12083903.0,0.0,1.0
2009-11-13,16.7002,16.8702,16.7002,16.8103,6.0639,9716013.0,0.0,1.0
2009-11-16,16.85,16.9897,16.7695,16.9001,6.0963,7695095.0,0.0,1.0
2009-11-17,16.8004,16.9001,16.7098,16.83,6.0711,4772607.0,0.0,1.0
2009-11-18,16.83,16.8401,15.9702,15.9702,5.7608,21195353.0,0.0,1.0
2009-11-19,15.9702,15.9702,15.2002,15.4999,5.5913,24374835.0,0.0,1.0
2009-11-23,15.9198,16.2494,15.8002,15.9,5.7356,15273140.0,0.0,1.0
2009-11-24,15.9298,16.2701,15.8198,16.1699,5.833,14675743.0,0.0,1.0
2009-11-25,16.2397,16.5101,16.1198,16.5101,5.9556,13059128.0,0.0,1.0
2009-11-26,16.1099,16.1998,15.9998,16.04,5.7861,3204365.0,0.0,1.0
2009-11-27,15.9798,16.1998,15.8502,16.1998,5.8438,6462877.0,0.0,1.0
2009-11-30,16.1998,16.4599,16.1099,16.4498,5.934,6525184.0,0.0,1.0
2009-12-01,16.5199,16.85,16.35,16.8204,6.0675,18860110.0,0.0,1.0
2009-12-02,16.8004,16.9699,16.2296,16.4498,5.934,18471732.0,0.0,1.0
2009-12-03,16.5802,16.5802,15.4002,15.4999,5.5913,31282027.0,0.0,1.0
2009-12-04,15.5996,15.8302,15.1099,15.2303,5.4939,19119692.0,0.0,1.0
2009-12-07,15.4103,15.4103,14.9198,15.0,5.4109,14884563.0,0.0,1.0
2009-12-08,14.9003,14.9902,14.2999,14.3404,5.1729,27231831.0,0.0,1.0
2009-12-09,14.3998,14.3998,13.5098,13.5098,4.8735,40796785.0,0.0,1.0
2009-12-10,13.7102,14.5999,13.6003,14.5999,5.2666,62065193.0,0.0,1.0
2009-12-11,14.8801,15.1698,14.6497,14.9902,5.4073,24437939.0,0.0,1.0
2009-12-14,15.0299,15.2303,14.9198,15.0101,5.4145,13267948.0,0.0,1.0
2009-12-15,14.8801,15.0799,14.7702,15.0,5.4109,10396421.0,0.0,1.0
2009-12-16,15.0198,15.0799,14.5196,14.84,5.3532,11712645.0,0.0,1.0
2009-12-17,14.7499,14.7499,14.0096,14.47,5.2198,13482939.0,0.0,1.0
2009-12-18,14.61,14.69,14.32,14.5,5.2306,8268405.0,0.0,1.0
2009-12-21,14.5999,15.0598,14.5999,14.7001,5.3027,6692599.0,0.0,1.0
2009-12-22,14.8099,14.8801,14.6497,14.7398,5.3171,6354784.0,0.0,1.0
2009-12-23,14.8099,14.9902,14.7102,14.9902,5.4073,7452832.0,0.0,1.0
2009-12-28,15.0,15.3202,14.9902,15.2101,5.4867,6674285.0,0.0,1.0
2009-12-29,15.28,15.3799,14.9801,14.9902,5.4073,3633751.0,0.0,1.0
2009-12-30,14.9902,15.3402,14.8598,15.3402,5.5336,3493608.0,0.0,1.0
2010-01-04,15.3202,15.8002,15.2002,15.8002,5.6995,7856737.0,0.0,1.0
2010-01-05,15.7505,15.8502,15.4399,15.6895,5.6598,4355962.0,0.0,1.0
2010-01-06,15.5996,15.7505,15.4999,15.6498,5.6454,10207706.0,0.0,1.0
2010-01-07,15.5202,16.2197,15.4999,16.02,5.7789,17911959.0,0.0,1.0
2010-01-08,16.0601,16.35,15.8002,15.8198,5.7067,8385058.0,0.0,1.0
2010-01-11,15.8302,16.05,15.3502,15.5996,5.6274,5093900.0,0.0,1.0
2010-01-12,15.4103,15.4601,15.0101,15.1296,5.4578,9434534.0,0.0,1.0
2010-01-13,15.1795,15.3101,14.7902,14.95,5.3929,9669034.0,0.0,1.0
2010-01-14,15.0499,15.1496,14.9003,15.1496,5.465,4406525.0,0.0,1.0
2010-01-15,15.1906,15.1906,14.82,15.1698,5.4723,4397567.0,0.0,1.0
2010-01-18,15.1795,15.3599,15.1795,15.3301,5.53,2232127.0,0.0,1.0
2010-01-19,15.1597,15.29,15.0198,15.0899,5.4434,3243183.0,0.0,1.0
2010-01-20,15.0101,15.0101,14.5397,14.6604,5.2883,6972884.0,0.0,1.0
2010-01-21,14.6196,14.83,14.3801,14.7499,5.3208,8093028.0,0.0,1.0
2010-01-22,14.5097,15.4103,14.5,15.4103,5.5588,11992731.0,0.0,1.0
2010-01-26,15.1,15.6599,14.8801,15.3005,5.5192,5899719.0,0.0,1.0
2010-01-27,15.1795,15.3402,15.0101,15.1,5.447,6462678.0,0.0,1.0
2010-01-28,15.1597,15.28,15.0499,15.1496,5.465,3571045.0,0.0,1.0
2010-01-29,15.2002,15.42,14.7803,15.0,5.4109,7081972.0,0.0,1.0
2010-02-01,15.0,15.0499,14.8001,14.9299,5.3857,5437289.0,0.0,1.0
2010-02-02,15.0598,15.2599,14.9003,15.12,5.4542,5911663.0,0.0,1.0
2010-02-03,15.1,15.6097,15.1,15.6097,5.631,7676980.0,0.0,1.0
2010-02-04,15.57,15.57,14.9696,15.0,5.4109,7101281.0,0.0,1.0
2010-02-05,14.8001,15.1,13.9598,14.4298,5.2053,16405228.0,0.0,1.0
2010-02-08,14.6396,14.7001,13.9499,13.9996,5.0502,5870257.0,0.0,1.0
2010-02-09,14.2,14.2999,13.9996,14.2303,5.1332,5704634.0,0.0,1.0
2010-02-10,14.3099,14.3599,13.9499,14.0998,5.0863,4045021.0,0.0,1.0
2010-02-11,14.0998,14.2501,14.0299,14.2402,5.1368,1704801.0,0.0,1.0
2010-02-12,14.0998,14.21,13.8499,14.0501,5.0682,6281926.0,0.0,1.0
2010-02-17,14.2,14.2602,13.7003,13.8997,5.0141,24266742.0,0.0,1.0
