Date,Open,High,Low,Close,Adj Close,Volume,EBIT_IFRS,EV,EBIT_EV,EV_EBIT,ROE,ROIC,ROA
2007-09-20,20.01,20.18,19.3,19.47,17.3186,458100.0,,,,,,,
2007-09-21,19.5,19.64,19.3,19.6,17.4342,188400.0,,,,,,,
2007-09-24,19.75,19.75,19.15,19.3,17.1674,1133200.0,,,,,,,
2007-09-25,19.5,19.5,18.6,18.95,16.856,187100.0,,,,,,,
2007-09-26,19.2,19.39,18.81,18.9,16.8116,292100.0,,,,,,,
2007-09-27,19.19,19.2,18.8,19.2,17.0784,485200.0,,,,,,,
2007-09-28,19.15,19.2,18.89,19.0,16.9005,429200.0,,,,,,,
2007-10-01,19.2,19.29,18.63,18.63,16.5714,113800.0,,,,,,,
2007-10-02,18.65,18.99,17.61,18.0,16.011,246100.0,,,,,,,
2007-10-03,18.6,18.6,17.51,17.51,15.5752,1039100.0,,,,,,,
2007-10-04,18.0,18.0,17.21,17.45,15.5218,199400.0,,,,,,,
2007-10-05,17.94,18.0,17.51,18.0,16.011,402400.0,,,,,,,
2007-10-08,18.0,18.0,17.9,18.0,16.011,198800.0,,,,,,,
2007-10-09,18.29,18.29,17.65,17.65,15.6997,299800.0,,,,,,,
2007-10-10,18.0,18.0,17.65,17.98,15.9932,248700.0,,,,,,,
2007-10-11,18.2,18.2,17.41,17.95,15.9665,405400.0,,,,,,,
2007-10-15,18.13,18.15,17.1,17.6,15.6552,179300.0,,,,,,,
2007-10-16,17.6,17.6,16.87,17.5,15.5663,180100.0,,,,,,,
2007-10-17,17.92,17.92,16.6,17.5,15.5663,234200.0,,,,,,,
2007-10-18,17.25,17.6,17.25,17.5,15.5663,74700.0,,,,,,,
2007-10-19,17.8,17.8,17.02,17.3,15.3884,98100.0,,,,,,,
2007-10-22,17.5,17.8,17.11,17.8,15.8331,139800.0,,,,,,,
2007-10-23,17.85,18.25,17.71,17.85,15.8776,358100.0,,,,,,,
2007-10-24,17.8,18.2,17.61,17.8,15.8331,59200.0,,,,,,,
2007-10-25,18.1,18.1,17.13,17.49,15.5574,129800.0,,,,,,,
2007-10-26,17.8,18.0,17.1,17.6,15.6552,171000.0,,,,,,,
2007-10-29,17.8,18.2,17.55,18.15,16.1444,343400.0,,,,,,,
2007-10-30,18.2,18.39,17.7,18.0,16.011,50900.0,,,,,,,
2007-10-31,18.0,18.4,17.82,17.9,15.9221,194300.0,,,,,,,
2007-11-01,18.2,18.2,17.3,17.48,15.5485,181400.0,,,,,,,
2007-11-05,17.48,17.68,16.71,16.87,15.0059,365500.0,,,,,,,
2007-11-06,17.0,17.5,16.57,17.4,15.4773,199400.0,,,,,,,
2007-11-07,17.01,17.3,16.0,16.3,14.4989,417800.0,,,,,,,
2007-11-08,16.0,16.59,15.5,15.8,14.0541,165400.0,,,,,,,
2007-11-09,15.5,15.8,14.85,15.8,14.0541,182800.0,,,,,,,
2007-11-12,15.6,16.3,15.6,16.3,14.4989,146800.0,,,,,,,
2007-11-13,16.3,16.5,15.3,15.8,14.0541,229700.0,,,,,,,
2007-11-14,15.84,16.2,15.4,15.42,13.7161,205300.0,,,,,,,
2007-11-16,15.5,15.68,14.91,15.35,13.6538,502900.0,,,,,,,
2007-11-19,15.35,15.5,15.0,15.29,13.6005,112300.0,,,,,,,
2007-11-21,15.29,15.3,14.51,14.7,13.0757,354000.0,,,,,,,
2007-11-22,14.89,15.09,14.3,15.0,13.3425,163800.0,,,,,,,
2007-11-23,15.3,15.99,15.1,15.99,14.2231,356300.0,,,,,,,
2007-11-26,15.99,16.2,15.6,15.85,14.0986,1099400.0,,,,,,,
2007-11-27,15.79,15.9,15.42,15.69,13.9563,1404800.0,,,,,,,
2007-11-28,16.0,16.2,15.6,16.2,14.4099,611800.0,,,,,,,
2007-11-29,15.88,16.3,15.5,16.0,14.232,243200.0,,,,,,,
2007-11-30,16.3,16.3,15.5,16.0,14.232,349700.0,,,,,,,
2007-12-03,16.0,16.2,15.7,15.97,14.2053,234000.0,,,,,,,
2007-12-04,15.99,16.49,15.94,16.2,14.4099,230100.0,,,,,,,
2007-12-05,16.49,16.5,16.3,16.45,14.6323,307300.0,,,,,,,
2007-12-06,16.44,16.95,16.3,16.95,15.077,201700.0,,,,,,,
2007-12-07,16.63,17.1,16.63,17.05,15.166,280300.0,,,,,,,
2007-12-10,17.2,17.2,16.7,16.8,14.9436,254600.0,,,,,,,
2007-12-11,16.7,17.23,16.7,16.8,14.9436,76100.0,,,,,,,
2007-12-12,17.0,17.0,16.55,16.59,14.7568,232700.0,,,,,,,
2007-12-13,16.55,16.55,15.31,16.0,14.232,339900.0,,,,,,,
2007-12-14,15.8,15.85,15.6,15.85,14.0986,57700.0,,,,,,,
2007-12-17,15.7,15.7,15.01,15.35,13.6538,474600.0,,,,,,,
2007-12-18,15.9,16.5,15.3,16.5,14.6768,282000.0,,,,,,,
2007-12-19,16.03,16.03,15.7,16.0,14.232,225100.0,,,,,,,
2007-12-20,16.15,16.4,15.0,15.25,13.723,2378900.0,,,,,,,
2007-12-21,15.25,15.25,14.7,15.1,13.588,4028200.0,,,,,,,
2007-12-26,15.15,15.6,15.15,15.4,13.858,677400.0,,,,,,,
2007-12-27,15.55,16.0,14.95,14.95,13.4531,376300.0,,,,,,,
2007-12-28,15.1,15.55,14.95,15.25,13.723,339000.0,,,,,,,
2008-01-02,15.1,15.5,15.1,15.24,13.714,424100.0,,,,,,,
2008-01-03,15.39,15.39,15.01,15.25,13.723,595100.0,,,,,,,
2008-01-04,15.39,15.79,14.99,15.25,13.723,113200.0,,,,,,,
2008-01-07,15.25,15.3,15.1,15.15,13.633,804100.0,,,,,,,
2008-01-08,15.39,15.39,15.18,15.2,13.678,418500.0,,,,,,,
2008-01-09,15.3,15.3,14.75,15.1,13.588,234700.0,,,,,,,
2008-01-10,15.1,15.69,15.1,15.26,13.732,332500.0,,,,,,,
2008-01-11,15.24,15.5,15.01,15.15,13.633,831000.0,,,,,,,
2008-01-14,15.5,15.5,14.99,15.0,13.498,474900.0,,,,,,,
2008-01-15,15.0,15.0,14.75,14.99,13.489,470700.0,,,,,,,
2008-01-16,14.7,14.8,14.3,14.31,12.8771,386800.0,,,,,,,
2008-01-17,14.31,14.85,13.8,13.9,12.5082,551500.0,,,,,,,
2008-01-18,14.07,14.29,13.75,13.85,12.4632,369900.0,,,,,,,
2008-01-21,13.5,13.5,12.91,13.05,11.7433,219800.0,,,,,,,
2008-01-22,13.0,13.65,13.0,13.58,12.2202,371300.0,,,,,,,
2008-01-23,13.51,13.8,12.85,13.8,12.4182,243000.0,,,,,,,
2008-01-24,14.5,14.99,13.6,14.99,13.489,427100.0,,,,,,,
2008-01-28,14.6,14.89,14.45,14.5,13.0481,115300.0,,,,,,,
2008-01-29,14.79,14.79,13.76,14.32,12.8861,202000.0,,,,,,,
2008-01-30,14.29,14.3,13.7,14.2,12.7781,549100.0,,,,,,,
2008-01-31,14.39,14.5,13.51,14.46,13.0121,604600.0,,,,,,,
2008-02-01,14.6,15.0,14.6,14.75,13.2731,271000.0,,,,,,,
2008-02-06,14.6,14.75,14.55,14.75,13.2731,73000.0,,,,,,,
2008-02-07,14.6,14.89,14.4,14.75,13.2731,423000.0,,,,,,,
2008-02-08,14.4,15.0,14.4,15.0,13.498,160000.0,,,,,,,
2008-02-11,15.29,15.29,14.55,15.1,13.588,214300.0,,,,,,,
2008-02-12,15.2,15.28,14.58,14.58,13.1201,771800.0,,,,,,,
2008-02-13,14.6,14.6,14.15,14.34,12.9041,678800.0,,,,,,,
2008-02-14,14.5,14.5,14.3,14.4,12.9581,385700.0,,,,,,,
2008-02-15,14.44,14.75,14.1,14.31,12.8771,396200.0,,,,,,,
2008-02-18,14.69,14.69,14.37,14.58,13.1201,112000.0,,,,,,,
2008-02-19,14.65,14.99,14.25,14.38,12.9401,274600.0,,,,,,,
2008-02-20,14.39,14.99,14.1,14.9,13.4081,1785000.0,,,,,,,
2008-02-21,14.9,14.9,14.4,14.75,13.2731,56500.0,,,,,,,
2008-02-22,14.75,14.78,14.2,14.36,12.9221,1450100.0,,,,,,,
2008-02-25,14.49,15.15,14.25,15.15,13.633,168800.0,,,,,,,
2008-02-26,15.2,16.2,15.0,16.05,14.4429,1142100.0,,,,,,,
2008-02-27,16.06,16.96,15.51,16.35,14.7129,658200.0,,,,,,,
2008-02-28,16.68,16.7,16.21,16.5,14.8479,1385300.0,,,,,,,
2008-02-29,16.5,16.51,16.1,16.5,14.8479,337400.0,,,,,,,
2008-03-03,16.4,16.8,16.2,16.44,14.7939,662500.0,,,,,,,
2008-03-04,16.65,16.69,16.3,16.59,14.9288,344700.0,,,,,,,
2008-03-05,17.0,17.0,16.2,16.9,15.2078,375800.0,,,,,,,
2008-03-06,17.0,17.0,16.3,16.7,15.0278,535600.0,,,,,,,
2008-03-07,17.0,17.19,16.6,16.69,15.0188,173600.0,,,,,,,
2008-03-10,16.98,16.98,16.11,16.16,14.5419,752200.0,,,,,,,
2008-03-11,16.59,16.8,16.13,16.51,14.8568,667700.0,,,,,,,
2008-03-12,16.6,16.65,16.0,16.49,14.8389,333100.0,,,,,,,
2008-03-13,16.3,16.7,15.51,16.7,15.0278,154800.0,,,,,,,
2008-03-14,16.8,16.81,16.5,16.81,15.1268,56000.0,,,,,,,
2008-03-17,16.8,16.8,16.21,16.58,14.9198,71600.0,,,,,,,
2008-03-18,16.6,17.01,16.6,16.99,15.2888,329800.0,,,,,,,
2008-03-19,17.0,17.0,15.7,15.75,14.1729,407900.0,,,,,,,
2008-03-20,15.99,16.5,14.6,15.2,13.678,666900.0,,,,,,,
2008-03-24,15.49,16.0,15.48,15.78,14.1999,159100.0,,,,,,,
2008-03-25,15.85,16.29,15.85,16.2,14.5779,122500.0,,,,,,,
2008-03-26,16.2,16.8,16.2,16.7,15.0278,250200.0,,,,,,,
2008-03-27,16.55,17.3,16.55,17.3,15.5677,668200.0,,,,,,,
2008-03-28,17.47,17.7,17.25,17.5,15.7477,422700.0,,,,,,,
2008-03-31,17.5,17.95,17.5,17.9,16.1077,450100.0,,,,,,,
2008-04-01,18.2,18.2,17.5,18.0,16.1977,904200.0,,,,,,,
2008-04-02,18.3,18.3,17.7,17.75,15.9727,45300.0,,,,,,,
2008-04-03,17.73,18.2,17.73,17.99,16.1887,252600.0,,,,,,,
2008-04-04,18.0,18.36,18.0,18.36,16.5216,329000.0,,,,,,,
2008-04-07,18.5,19.25,18.49,18.89,16.9985,486300.0,,,,,,,
2008-04-08,19.0,19.25,18.71,19.0,17.0975,782000.0,,,,,,,
2008-04-09,19.14,19.4,18.53,18.69,16.8186,879300.0,,,,,,,
2008-04-10,18.51,18.89,17.7,18.0,16.1977,914500.0,,,,,,,
2008-04-11,18.0,18.49,17.46,17.85,16.0627,156300.0,,,,,,,
2008-04-14,18.19,18.19,17.45,17.75,15.9727,509300.0,,,,,,,
2008-04-15,18.1,18.39,17.77,18.16,16.3416,31400.0,,,,,,,
2008-04-16,18.52,18.75,18.35,18.75,16.8726,108700.0,,,,,,,
2008-04-17,18.67,18.7,18.0,18.5,16.6476,322300.0,,,,,,,
2008-04-18,18.5,19.0,18.45,18.5,16.6476,223100.0,,,,,,,
2008-04-22,19.0,19.0,18.52,18.78,16.8996,53700.0,,,,,,,
2008-04-23,18.9,19.3,18.3,19.3,17.3675,206000.0,,,,,,,
2008-04-24,19.5,19.5,19.0,19.3,17.3675,60600.0,,,,,,,
2008-04-25,19.5,19.5,19.27,19.47,17.5205,39200.0,,,,,,,
2008-04-28,19.47,19.5,18.85,19.4,17.4575,162200.0,,,,,,,
2008-04-29,19.39,19.39,18.95,19.2,17.2775,28400.0,,,,,,,
2008-04-30,19.2,19.5,19.1,19.4,17.4575,154000.0,,,,,,,
2008-05-02,19.5,20.25,18.25,19.5,17.5475,844500.0,,,,,,,
2008-05-05,19.48,19.48,18.68,18.8,16.9176,254700.0,,,,,,,
2008-05-06,18.8,19.0,18.51,18.7,16.8276,77200.0,,,,,,,
2008-05-07,19.0,19.0,18.2,18.68,16.8096,347300.0,,,,,,,
2008-05-08,18.95,19.0,18.42,18.5,16.6476,146900.0,,,,,,,
2008-05-09,18.84,18.84,18.0,18.3,16.4676,381000.0,,,,,,,
2008-05-12,18.3,18.4,17.9,17.9,16.1077,84600.0,,,,,,,
2008-05-13,18.2,18.2,17.35,17.61,15.8467,505200.0,,,,,,,
2008-05-14,18.0,18.8,18.0,18.44,16.5936,400700.0,,,,,,,
2008-05-15,18.35,19.15,18.35,19.15,17.2325,693100.0,,,,,,,
2008-05-16,19.27,19.75,19.27,19.68,17.7094,203400.0,,,,,,,
2008-05-19,20.0,20.54,19.68,20.2,18.1774,509100.0,,,,,,,
2008-05-20,20.5,20.75,20.0,20.75,18.6723,533900.0,,,,,,,
2008-05-21,20.8,21.5,20.7,21.1,18.9873,358000.0,,,,,,,
2008-05-23,21.1,21.48,20.8,21.23,19.1042,173500.0,,,,,,,
2008-05-26,21.37,21.69,21.26,21.35,19.2122,29000.0,,,,,,,
2008-05-27,21.5,22.21,21.4,22.0,19.7971,636600.0,,,,,,,
2008-05-28,22.2,23.65,22.2,23.25,20.922,831800.0,,,,,,,
2008-05-29,23.4,23.5,22.94,23.16,20.841,248800.0,,,,,,,
2008-05-30,23.16,24.3,22.77,23.6,21.2369,146100.0,,,,,,,
2008-06-02,23.6,23.9,22.84,23.1,20.787,311800.0,,,,,,,
2008-06-03,23.56,23.79,22.91,23.35,21.012,230400.0,,,,,,,
2008-06-04,23.4,23.4,22.5,22.5,20.2471,587800.0,,,,,,,
2008-06-05,22.9,23.08,21.8,21.95,19.7521,126500.0,,,,,,,
2008-06-06,22.5,22.5,21.5,22.2,19.9771,231000.0,,,,,,,
2008-06-09,22.2,22.5,21.4,21.67,19.5002,138200.0,,,,,,,
2008-06-10,21.0,21.8,21.0,21.8,19.6172,429900.0,,,,,,,
2008-06-11,22.0,22.24,21.62,22.0,19.7971,151900.0,,,,,,,
2008-06-12,22.0,22.29,21.87,22.29,20.0581,32800.0,,,,,,,
2008-06-13,22.24,22.3,21.7,22.3,20.0671,92800.0,,,,,,,
2008-06-16,22.5,22.5,21.9,22.1,19.8871,202500.0,,,,,,,
2008-06-17,22.5,22.6,21.75,22.2,19.9771,588700.0,,,,,,,
2008-06-18,22.19,22.2,21.7,21.96,19.7611,612500.0,,,,,,,
2008-06-19,21.9,22.5,21.57,22.17,19.9501,283700.0,,,,,,,
2008-06-20,21.86,22.99,21.6,22.3,20.0671,955700.0,,,,,,,
2008-06-23,22.01,22.63,22.0,22.19,19.9681,209700.0,,,,,,,
2008-06-24,22.2,22.35,21.73,21.8,19.6172,762200.0,,,,,,,
2008-06-25,22.3,22.5,21.05,21.5,19.3472,531300.0,,,,,,,
2008-06-26,21.6,21.7,20.0,20.5,18.4473,179500.0,,,,,,,
2008-06-27,20.89,21.0,19.76,20.3,18.2674,163900.0,,,,,,,
2008-06-30,20.62,20.8,20.22,20.75,18.6723,146500.0,,,,,,,
2008-07-01,20.36,20.75,20.0,20.31,18.2764,600600.0,,,,,,,
2008-07-02,21.2,21.2,20.3,20.99,18.8883,503500.0,,,,,,,
2008-07-03,20.7,21.64,20.4,20.6,18.5373,490700.0,,,,,,,
2008-07-04,20.61,20.8,20.0,20.0,17.9974,70400.0,,,,,,,
2008-07-07,20.2,20.5,20.02,20.05,18.0424,225500.0,,,,,,,
2008-07-08,20.5,20.5,19.7,20.0,17.9974,107100.0,,,,,,,
2008-07-10,19.4,20.18,19.4,19.75,17.7724,212100.0,,,,,,,
2008-07-11,20.0,20.19,19.5,19.99,17.9884,230700.0,,,,,,,
2008-07-14,19.91,19.91,19.01,19.5,17.5475,252200.0,,,,,,,
2008-07-15,19.9,19.9,19.0,19.58,17.6194,547900.0,,,,,,,
2008-07-16,19.79,19.79,19.3,19.3,17.3675,156000.0,,,,,,,
2008-07-17,19.69,19.79,19.25,19.7,17.7274,280500.0,,,,,,,
2008-07-18,19.3,19.7,18.63,19.3,17.3675,252600.0,,,,,,,
2008-07-21,19.5,19.5,19.16,19.5,17.5475,82600.0,,,,,,,
2008-07-22,19.6,19.7,19.3,19.6,17.6374,265100.0,,,,,,,
2008-07-23,19.85,20.35,19.8,19.8,17.8174,322400.0,,,,,,,
2008-07-24,20.36,20.36,19.2,19.7,17.7274,159500.0,,,,,,,
2008-07-25,19.8,19.8,18.86,19.7,17.7274,353200.0,,,,,,,
2008-07-28,19.71,19.72,19.06,19.2,17.2775,147000.0,,,,,,,
2008-07-29,19.58,19.69,18.95,19.4,17.4575,111700.0,,,,,,,
2008-07-30,19.6,19.9,18.9,19.5,17.5475,139100.0,,,,,,,
2008-07-31,19.6,19.7,18.71,19.39,17.4485,740900.0,,,,,,,
2008-08-01,19.02,19.49,18.52,19.0,17.0975,718200.0,,,,,,,
2008-08-04,18.51,18.96,17.3,17.55,15.7927,556600.0,,,,,,,
2008-08-05,17.9,18.0,17.05,17.69,15.9187,1165900.0,,,,,,,
2008-08-06,17.9,19.49,17.55,18.5,16.6476,1925900.0,,,,,,,
2008-08-07,18.5,19.3,18.5,19.0,17.0975,339600.0,,,,,,,
2008-08-08,19.05,19.15,18.61,19.1,17.1875,421800.0,,,,,,,
2008-08-11,19.59,19.59,18.92,19.05,17.1425,343700.0,,,,,,,
2008-08-12,19.49,19.49,18.7,19.3,17.3675,338000.0,,,,,,,
2008-08-13,20.0,20.0,19.21,19.45,17.5025,651200.0,,,,,,,
2008-08-14,19.36,19.65,18.14,19.1,17.1875,595300.0,,,,,,,
2008-08-15,18.9,19.3,18.56,18.56,16.7016,134800.0,,,,,,,
2008-08-18,18.93,18.93,18.15,18.25,16.4226,406700.0,,,,,,,
2008-08-19,18.79,18.8,17.8,18.0,16.1977,604700.0,,,,,,,
2008-08-20,18.01,18.59,17.51,17.8,16.0177,491700.0,,,,,,,
2008-08-21,18.25,18.3,17.55,17.8,16.0177,782800.0,,,,,,,
2008-08-22,17.51,17.83,17.51,17.7,15.9277,233400.0,,,,,,,
2008-08-25,17.45,17.84,17.45,17.6,15.8377,225400.0,,,,,,,
2008-08-26,17.32,17.4,16.75,17.2,15.4778,179500.0,,,,,,,
2008-08-27,17.25,17.5,16.3,16.58,14.9198,265500.0,,,,,,,
2008-08-28,16.89,16.94,15.8,16.69,15.0188,460200.0,,,,,,,
2008-08-29,16.76,16.76,16.14,16.39,14.7489,489200.0,,,,,,,
2008-09-01,16.5,16.68,16.27,16.49,14.8389,344700.0,,,,,,,
2008-09-02,16.25,16.8,15.5,16.8,15.1178,180200.0,,,,,,,
2008-09-03,17.0,17.0,16.16,16.5,14.8479,444900.0,,,,,,,
2008-09-04,16.5,16.5,15.8,16.0,14.3979,891100.0,,,,,,,
2008-09-05,16.19,16.5,15.0,15.65,14.083,978400.0,,,,,,,
2008-09-08,16.0,16.5,15.03,15.2,13.678,551300.0,,,,,,,
2008-09-09,14.9,15.69,14.5,15.35,13.813,178200.0,,,,,,,
2008-09-10,15.45,16.31,15.2,16.3,14.6679,161800.0,,,,,,,
2008-09-11,15.51,16.7,15.51,16.51,14.8568,254400.0,,,,,,,
2008-09-12,16.8,16.8,15.6,16.2,14.5779,349200.0,,,,,,,
2008-09-15,15.3,16.22,15.06,15.55,13.993,360100.0,,,,,,,
2008-09-16,15.55,16.4,14.8,16.4,14.7579,334700.0,,,,,,,
2008-09-17,16.4,16.6,13.56,14.96,13.4621,342200.0,,,,,,,
2008-09-18,14.52,15.4,13.58,15.0,13.498,368700.0,,,,,,,
2008-09-19,15.6,16.86,15.5,15.5,13.948,202400.0,,,,,,,
2008-09-22,16.01,16.3,15.51,15.8,14.2179,553700.0,,,,,,,
2008-09-23,15.8,16.0,14.81,15.9,14.3079,574900.0,,,,,,,
2008-09-24,15.82,16.31,15.65,16.23,14.6049,252300.0,,,,,,,
2008-09-25,16.33,17.1,16.08,16.75,15.0728,470800.0,,,,,,,
2008-09-26,16.11,16.32,15.5,16.3,14.6679,742900.0,,,,,,,
2008-09-29,16.0,16.0,14.77,15.25,13.723,375600.0,,,,,,,
2008-09-30,15.7,17.59,15.25,17.59,15.8287,850500.0,,,,,,,
2008-10-01,17.59,17.59,16.4,16.4,14.7579,306500.0,,,,,,,
2008-10-02,16.71,16.71,16.1,16.58,14.9198,256100.0,,,,,,,
2008-10-03,16.41,17.4,16.2,16.6,14.9378,584200.0,,,,,,,
2008-10-06,15.8,17.0,15.01,17.0,15.2978,268900.0,,,,,,,
2008-10-07,16.99,16.99,16.0,16.05,14.4429,407700.0,,,,,,,
2008-10-08,15.79,16.2,12.48,16.2,14.5779,382900.0,,,,,,,
2008-10-09,15.99,16.19,13.58,14.0,12.5982,183400.0,,,,,,,
2008-10-10,12.3,13.79,11.55,13.4,12.0583,185600.0,,,,,,,
2008-10-13,14.2,14.8,12.97,14.0,12.5982,244900.0,,,,,,,
2008-10-14,14.89,14.89,13.24,13.49,12.1392,261700.0,,,,,,,
2008-10-15,13.24,13.5,12.62,12.9,11.6083,112500.0,,,,,,,
2008-10-16,13.2,13.5,10.52,12.0,10.7984,198900.0,,,,,,,
2008-10-17,12.3,12.4,11.5,11.8,10.6185,334600.0,,,,,,,
2008-10-20,12.2,12.45,12.05,12.45,11.2034,82200.0,,,,,,,
2008-10-21,12.45,12.58,11.5,12.5,11.2484,224500.0,,,,,,,
2008-10-22,12.07,12.07,10.55,11.0,9.8986,245800.0,,,,,,,
2008-10-23,11.0,11.3,10.0,10.68,9.6106,112700.0,,,,,,,
2008-10-24,9.99,9.99,8.9,9.0,8.0988,117900.0,,,,,,,
2008-10-27,9.0,9.0,8.5,8.9,8.0088,81000.0,,,,,,,
2008-10-28,9.7,9.7,8.4,8.99,8.0898,225400.0,,,,,,,
2008-10-29,9.39,9.5,8.53,9.0,8.0988,273200.0,,,,,,,
2008-10-30,9.2,10.2,8.8,10.2,9.1787,333500.0,,,,,,,
2008-10-31,10.0,10.5,9.34,10.5,9.4486,573400.0,,,,,,,
2008-11-03,10.61,11.0,10.21,11.0,9.8986,138000.0,,,,,,,
2008-11-04,11.25,11.49,10.73,11.0,9.8986,254600.0,,,,,,,
2008-11-05,10.82,11.05,10.1,10.1,9.0887,684600.0,,,,,,,
2008-11-06,10.12,10.47,9.5,9.92,8.9267,51700.0,,,,,,,
2008-11-07,10.16,10.5,9.7,10.0,8.9987,94300.0,,,,,,,
2008-11-10,10.29,10.4,9.9,10.0,8.9987,75200.0,,,,,,,
2008-11-11,10.29,10.38,9.31,10.38,9.3406,116600.0,,,,,,,
2008-11-12,10.0,10.0,8.51,8.79,7.9099,437700.0,,,,,,,
2008-11-13,9.0,9.2,8.2,8.9,8.0088,573800.0,,,,,,,
2008-11-14,9.01,9.01,8.6,8.99,8.0898,156700.0,,,,,,,
2008-11-17,8.96,8.96,8.3,8.3,7.4689,80700.0,,,,,,,
2008-11-18,8.1,8.4,8.08,8.19,7.3699,198100.0,,,,,,,
2008-11-19,8.3,8.6,7.2,8.0,7.199,78200.0,,,,,,,
2008-11-21,8.01,8.1,7.5,7.7,6.929,170600.0,,,,,,,
2008-11-24,8.2,8.2,7.75,7.89,7.1,360000.0,,,,,,,
