Data;Nome da Empresa;TICKER;"EBIT
12 meses
Consolidado
 Milh�es
IFRS";EV;EBIT/EV;EV/EBIT;ROE;ROIC;ROA
31/12/2020;TEKNO;TKNO3;21,47;9,349,864;0,229629008508;435,485,048,905;672,208,888,912;726,244,900,469;531,643,151,149
30/09/2020;TEKNO;TKNO3;16,756;;;;453,842,022,134;579,777,189,441;366,399,759,569
30/06/2020;TEKNO;TKNO3;17,85;;;;621,974,684,655;635,029,296,191;519,905,421,753
31/03/2020;TEKNO;TKNO3;17,113;;;;586,909,434,751;609,217,077,052;466,512,560,794
31/12/2019;TEKNO;TKNO3;10,149;;;;5,159,009,435;36,170,290,892;410,047,765,342
30/09/2019;TEKNO;TKNO3;14,007;;;;892,026,587,282;501,814,095,883;72,472,188,443
30/06/2019;TEKNO;TKNO3;4,83;;;;393,533,191,823;178,533,225,057;327,872,823,912
31/03/2019;TEKNO;TKNO3;-2,26;;;;0,948822832175;-0,84119581094;0,767138474837
31/12/2018;TEKNO;TKNO3;-3,719;9,256,864;-0,0401755929438;-248,907,340,683;0,414131218457;-136,562,107,067;0,334522955357
30/09/2018;TEKNO;TKNO3;-15,649;;;;-791,494,065,769;-60,202,494,754;-654,932,727,538
30/06/2018;TEKNO;TKNO3;-18,731;;;;-933,607,201,112;-721,402,603,769;-790,975,488,666
31/03/2018;TEKNO;TKNO3;-16,088;8,568,204;-0,187763970139;-532,583,540,527;-795,646,803,304;-601,744,354,085;-66,072,591,858
31/12/2017;TEKNO;TKNO3;-19,207;;;;-907,750,911,855;-709,022,876;-766,725,743,217
30/09/2017;TEKNO;TKNO3;-22,44;;;;-103,102,741,235;-808,397,059,064;-872,626,964,283
30/06/2017;TEKNO;TKNO3;-20,228;;;;-854,606,547,197;-714,605,803,354;-727,529,336,241
31/03/2017;TEKNO;TKNO3;-22,407;6,744,948;-0,332204191937;-30,101,968,135;-909,531,168,379;-77,578,018,035;-787,971,356,782
31/12/2016;TEKNO;TKNO3;-24,12;6,014,648;-0,401020974128;-249,363,515,755;-894,236,751,014;-817,900,172,117;-765,840,019,672
30/09/2016;TEKNO;TKNO3;-19,52;;;;-645,124,931,476;-657,037,943,696;-563,614,797,574
30/06/2016;TEKNO;TKNO3;-22,917;;;;-758,961,883,248;-770,849,323,446;-67,296,885,763
31/03/2016;TEKNO;TKNO3;-22,215;;;;-714,813,262,271;-730,665,537,089;-63,699,026,104
31/12/2015;TEKNO;TKNO3;-14,356;;;;-437,627,572,197;-46,198,809,309;-388,414,314,381
30/09/2015;TEKNO;TKNO3;-8,991;;;;-359,813,642,337;-283,101,393,547;-32,270,506,557
30/06/2015;TEKNO;TKNO3;-2,875;93,844;-0,0306359490218;-326,413,913,043;-12,914,606,996;-0,893491988002;-114,622,057,001
31/03/2015;TEKNO;TKNO3;3,472;;;;158,090,200,343;105,397,946,793;138,415,423,779
31/12/2014;TEKNO;TKNO3;4,661;;;;205,587,233,412;142,104,314,968;183,058,251,427
30/09/2014;TEKNO;TKNO3;5,551;71,309;0,0778443113772;128,461,538,462;427,543,363,823;165,075,831,989;382,237,075,785
30/06/2014;TEKNO;TKNO3;7,933;;;;587,459,251,121;235,466,230,133;536,075,273,235
31/03/2014;TEKNO;TKNO3;13,687;;;;767,792,685,267;403,056,357,447;689,287,760,015
31/12/2013;TEKNO;TKNO3;18,625;;;;971,469,470,803;553,347,318,004;884,369,352,572
30/09/2013;TEKNO;TKNO3;21,008;18,878,557;0,111279691557;898,636,567,022;10,688,559,796;620,342,713,973;953,894,436,747
30/06/2013;TEKNO;TKNO3;21,389;;;;101,108,856,784;640,746,742,194;911,624,480,776
31/03/2013;TEKNO;TKNO3;19,524;;;;996,440,507,804;560,037,202,995;899,016,951,412
31/12/2012;TEKNO;TKNO3;16,891;;;;955,792,635,234;498,257,360,073;844,842,843,824
30/09/2012;TEKNO;TKNO3;16,448;148,484;0,110772877886;902,748,054,475;104,562,141,834;486,017,191,977;906,719,155,825
30/06/2012;TEKNO;TKNO3;16,764;122,532;0,136813240623;730,923,407,301;122,457,497,303;491,261,472,065;104,639,339,535
31/03/2012;TEKNO;TKNO3;17,757;959,521;0,185061087772;540,362,110,717;111,001,918,467;492,340,330,786;936,747,292,054
31/12/2011;TEKNO;TKNO3;16,569;80,516;0,205785185553;48,594,362,967;112,905,969,856;465,011,672,556;948,326,084,647
30/09/2011;TEKNO;TKNO3;;;;;;;
30/06/2011;TEKNO;TKNO3;;7,240,794;;;;;
31/03/2011;TEKNO;TKNO3;;;;;;;
31/12/2010;TEKNO;TKNO3;21,143;78,088;0,270758631288;369,332,639,644;112,009,471,803;601,811,336,378;944,153,729,978
30/09/2010;TEKNO;TKNO3;;82,58;;;;;
30/06/2010;TEKNO;TKNO3;;59,867;;;;;
31/03/2010;TEKNO;TKNO3;;78,209;;;;;
31/12/2009;TEKNO;TKNO3;;79,843,592;;;;;
30/09/2009;TEKNO;TKNO3;;636,935;;;;;
31/12/2020;BRASILAGRO;AGRO3;177,856;2,040,178,525;0,0871766846972;114,709,569,821;965,083,170,988;652,447,491,813;509,049,732,166
30/09/2020;BRASILAGRO;AGRO3;173,541;171,838,343,926;0,100990847581;990,188,738,834;128,375,169,775;627,000,126,454;722,012,962,727
30/06/2020;BRASILAGRO;AGRO3;164,434;187,104,126,715;0,0878836842816;113,786,763,513;106,595,314,243;606,955,865,205;584,796,866,318
31/03/2020;BRASILAGRO;AGRO3;146,027;162,584,579,439;0,0898160209928;11,133,871,095;111,111,010,417;557,408,149,633;634,073,963,746
31/12/2019;BRASILAGRO;AGRO3;119,974;1,459,882,633;0,0821805789644;121,683,250,788;108,098,277,138;565,077,090,507;67,278,467,102
30/09/2019;BRASILAGRO;AGRO3;102,492;12,913,325,964;0,0793691728109;125,993,501,581;862,947,514,624;5,092,290,957;549,738,219,895
30/06/2019;BRASILAGRO;AGRO3;185,774;11,464,298,972;0,162045669302;617,109,981,591;201,104,331,127;103,244,017,471;130,433,981,971
31/03/2019;BRASILAGRO;AGRO3;205,068;11,436,123,186;0,179316011785;557,674,682,837;203,508,633,693;113,750,391,859;137,902,759,535
31/12/2018;BRASILAGRO;AGRO3;260,075;11,160,502,102;0,233031630318;429,126,294,415;261,465,042,466;146,989,636,622;17,876,102,905
30/09/2018;BRASILAGRO;AGRO3;254,209;92,921,659,012;0,273573462531;365,532,530,367;269,774,474,179;146,033,036,703;186,446,807,138
30/06/2018;BRASILAGRO;AGRO3;146,142;92,906,025,516;0,157300884618;635,724,333,292;167,143,824,815;934,734,136,783;107,102,498,391
31/03/2018;BRASILAGRO;AGRO3;115,634;8,952,194,622;0,129168326743;774,183,598,423;148,886,226,476;854,233,759,489;109,476,257,821
31/12/2017;BRASILAGRO;AGRO3;54,444;86,557,656,572;0,0628991150595;158,984,748,681;825,994,205,572;417,323,317,492;622,671,298,444
30/09/2017;BRASILAGRO;AGRO3;33,855;8,410,769,202;0,0402519664812;248,435,067,257;649,377,038,348;282,575,622,489;501,711,071,707
30/06/2017;BRASILAGRO;AGRO3;4,24;75,431,199,688;0,00562101626056;177,903,772,849;409,158,191,853;0,358933511877;309,183,928,776
31/03/2017;BRASILAGRO;AGRO3;-20,449;78,014,943,536;-0,0262116449403;-381,509,822,172;-1,687,750,868;-173,715,508,121;-130,669,812,421
31/12/2016;BRASILAGRO;AGRO3;-40,898;5,939,726,302;-0,068855024492;-145,232,683,799;-511,692,810,647;-353,018,538,499;-409,247,140,728
30/09/2016;BRASILAGRO;AGRO3;-35,608;58,161,397,736;-0,0612227377369;-163,338,007,571;-446,581,051,359;-298,018,727,238;-362,128,423,499
30/06/2016;BRASILAGRO;AGRO3;-24,509;637,206,126;-0,0384632209264;-259,988,627,035;154,107,417,476;-205,837,426,514;123,862,223,779
31/03/2016;BRASILAGRO;AGRO3;152,167;582,074,644;0,261421797992;382,523,572,128;258,770,990,857;120,116,181,024;211,643,510,206
31/12/2015;BRASILAGRO;AGRO3;180,635;51,989,227;0,34744698166;287,813,696,128;288,905,982,399;141,380,324,482;245,171,345,364
30/09/2015;BRASILAGRO;AGRO3;168,33;43,365,026;0,388169950596;25,761,911,721;273,390,764,072;125,601,508,605;223,224,620,616
30/06/2015;BRASILAGRO;AGRO3;162,288;41,042,759;0,39541201409;252,900,762,841;24,040,494,292;124,230,971,311;177,640,886,583
31/03/2015;BRASILAGRO;AGRO3;-19,625;61,469,974;-0,0319261563377;-313,222,797,452;;-168,643,340,655;
31/12/2014;BRASILAGRO;AGRO3;-30,285;58,836,976;-0,0514727337448;-194,277,615,982;;-276,392,151,874;
30/09/2014;BRASILAGRO;AGRO3;-21,661;559,092,064;-0,0387431720011;-258,109,996,768;;-208,921,376,787;
30/06/2014;BRASILAGRO;AGRO3;-26,659;571,571,592;-0,0466415762664;-214,400,987,284;-228,838,203,409;-249,903,986,547;-161,302,394,306
31/03/2014;BRASILAGRO;AGRO3;26,789;56,451,764;0,0474546729842;210,727,403,039;;252,297,624,535;
31/12/2013;BRASILAGRO;AGRO3;17,435;5,916,398;0,0294689437729;339,340,292,515;;167,895,927,899;
30/09/2013;BRASILAGRO;AGRO3;17,435;564,227,016;0,0309006827139;323,617,445,369;;16,920,638,235;
30/06/2013;BRASILAGRO;AGRO3;26,967;66,540,364;0,0405272805541;246,747,372,715;489,399,218,038;258,380,344,871;372,676,206,167
31/03/2013;BRASILAGRO;AGRO3;-25,248;571,897,984;-0,0441477338728;-226,512,192,649;;-251,941,379,868;
31/12/2012;BRASILAGRO;AGRO3;-17,645;591,645,016;-0,0298236265376;-33,530,462,794;;-178,466,126,422;
30/09/2012;BRASILAGRO;AGRO3;-20,578;59,885,104;-0,034362468503;-291,015,181,262;-484,062,835,805;-209,487,936,476;-369,331,424,842
30/06/2012;BRASILAGRO;AGRO3;-13,219;466,817,672;-0,0283172655897;-353,141,441,864;-118,074,737,731;-133,539,763,274;-0,897029202378
31/03/2012;BRASILAGRO;AGRO3;;453,979,096;;;;;
31/12/2011;BRASILAGRO;AGRO3;;551,149,176;;;;;
30/09/2011;BRASILAGRO;AGRO3;;527,259,216;;;;;
30/06/2011;BRASILAGRO;AGRO3;10,571;554,796,928;0,0190538185532;524,829,181,724;254,158,700,554;104,092,155,558;19,517,590,856
31/03/2011;BRASILAGRO;AGRO3;;57,610,568;;;;;
31/12/2010;BRASILAGRO;AGRO3;;5,559,694;;;;;
30/09/2010;BRASILAGRO;AGRO3;;48,063,064;;;;;
30/06/2010;BRASILAGRO;AGRO3;;37,422,064;;;;;
31/03/2010;BRASILAGRO;AGRO3;;3,367,604;;;;;
31/12/2009;BRASILAGRO;AGRO3;;40,617,948;;;;;
30/09/2009;BRASILAGRO;AGRO3;;330,073,256;;;;;
31/12/2020;MOBLY;MBLY3;-21,668;;;;215,226,689,478;-14,464,034,307;-129,781,869,999
30/09/2020;MOBLY;MBLY3;;;;;;;
30/06/2020;MOBLY;MBLY3;;;;;;;
31/03/2020;MOBLY;MBLY3;;;;;;;
31/12/2019;MOBLY;MBLY3;-26,23;;;;658,281,680,441;-231,018,055,166;-178,923,920,012
30/09/2019;MOBLY;MBLY3;;;;;;;
30/06/2019;MOBLY;MBLY3;;;;;;;
31/03/2019;MOBLY;MBLY3;;;;;;;
31/12/2018;MOBLY;MBLY3;;;;;;;
30/09/2018;MOBLY;MBLY3;;;;;;;
30/06/2018;MOBLY;MBLY3;;;;;;;
31/03/2018;MOBLY;MBLY3;;;;;;;
31/12/2017;MOBLY;MBLY3;;;;;;;
30/09/2017;MOBLY;MBLY3;;;;;;;
30/06/2017;MOBLY;MBLY3;;;;;;;
31/03/2017;MOBLY;MBLY3;;;;;;;
31/12/2016;MOBLY;MBLY3;;;;;;;
30/09/2016;MOBLY;MBLY3;;;;;;;
30/06/2016;MOBLY;MBLY3;;;;;;;
31/03/2016;MOBLY;MBLY3;;;;;;;
31/12/2015;MOBLY;MBLY3;;;;;;;
30/09/2015;MOBLY;MBLY3;;;;;;;
30/06/2015;MOBLY;MBLY3;;;;;;;
31/03/2015;MOBLY;MBLY3;;;;;;;
31/12/2014;MOBLY;MBLY3;;;;;;;
30/09/2014;MOBLY;MBLY3;;;;;;;
30/06/2014;MOBLY;MBLY3;;;;;;;
31/03/2014;MOBLY;MBLY3;;;;;;;
31/12/2013;MOBLY;MBLY3;;;;;;;
30/09/2013;MOBLY;MBLY3;;;;;;;
30/06/2013;MOBLY;MBLY3;;;;;;;
31/03/2013;MOBLY;MBLY3;;;;;;;
31/12/2012;MOBLY;MBLY3;;;;;;;
30/09/2012;MOBLY;MBLY3;;;;;;;
30/06/2012;MOBLY;MBLY3;;;;;;;
31/03/2012;MOBLY;MBLY3;;;;;;;
31/12/2011;MOBLY;MBLY3;;;;;;;
30/09/2011;MOBLY;MBLY3;;;;;;;
30/06/2011;MOBLY;MBLY3;;;;;;;
31/03/2011;MOBLY;MBLY3;;;;;;;
31/12/2010;MOBLY;MBLY3;;;;;;;
30/09/2010;MOBLY;MBLY3;;;;;;;
30/06/2010;MOBLY;MBLY3;;;;;;;
31/03/2010;MOBLY;MBLY3;;;;;;;
31/12/2009;MOBLY;MBLY3;;;;;;;
30/09/2009;MOBLY;MBLY3;;;;;;;
31/12/2020;ALIPERTI;APTI3;70,5;;;;250,307,044,226;152,840,005,781;135,207,302,984
30/09/2020;ALIPERTI;APTI3;67,514;;;;189,536,531,067;127,669,954,931;114,356,771,146
30/06/2020;ALIPERTI;APTI3;-15,359;;;;-105,107,596,125;-356,924,452,832;-557,954,237,323
31/03/2020;ALIPERTI;APTI3;-11,89;;;;-939,627,485,984;-272,232,456,003;-497,936,146,527
31/12/2019;ALIPERTI;APTI3;-9,017;;;;-777,656,125,162;-20,302,600,247;-420,478,077,815
30/09/2019;ALIPERTI;APTI3;2,181;;;;-277,782,804,611;0,513231361643;-146,778,639,166
30/06/2019;ALIPERTI;APTI3;3,492;;;;-244,714,740,805;0,799306374419;-131,902,906,973
31/03/2019;ALIPERTI;APTI3;0,492;;;;-418,855,248,233;0,111490314296;-227,587,351,254
31/12/2018;ALIPERTI;APTI3;-1,92;;;;-495,597,798,684;-0,429455961447;-275,282,284,029
30/09/2018;ALIPERTI;APTI3;-8,831;;;;-881,479,750,374;-196,475,981,797;-475,305,933,857
30/06/2018;ALIPERTI;APTI3;-16,578;;;;-113,491,616,206;-361,900,414,773;-622,819,909,401
31/03/2018;ALIPERTI;APTI3;-17,081;;;;-107,626,025,059;-36,870,049,254;-612,119,275,069
31/12/2017;ALIPERTI;APTI3;-18,32;;;;-110,130,287,973;-388,715,821,961;-639,175,160,013
30/09/2017;ALIPERTI;APTI3;-12,365;;;;-789,609,676,534;-258,617,247,488;-457,163,426,926
30/06/2017;ALIPERTI;APTI3;-4,619;;;;-428,448,623,441;-0,984409813938;-267,327,390,615
31/03/2017;ALIPERTI;APTI3;-7,848;;;;-504,802,157,071;-163,888,510,959;-321,548,885,272
31/12/2016;ALIPERTI;APTI3;-9,477;;;;-531,905,299,573;-193,200,266,874;-346,913,423,397
30/09/2016;ALIPERTI;APTI3;-9,124;;;;-550,016,777,035;-196,981,413,515;-346,747,584,973
30/06/2016;ALIPERTI;APTI3;-6,634;;;;-412,808,671,136;-140,756,433,543;-26,319,340,366
31/03/2016;ALIPERTI;APTI3;0,195;;;;-118,029,968,518;0,0403888881915;-0,761066013535
31/12/2015;ALIPERTI;APTI3;6,236;;;;111,061,558,602;126,826,081,597;0,729382198161
30/09/2015;ALIPERTI;APTI3;7,661;;;;176,430,221,147;157,262,112,852;113,123,188,834
30/06/2015;ALIPERTI;APTI3;10,012;;;;264,736,038,475;199,395,289,048;163,339,424,239
31/03/2015;ALIPERTI;APTI3;8,522;;;;229,426,526,629;170,343,987,934;140,985,044,756
31/12/2014;ALIPERTI;APTI3;10,221;;;;279,011,794,471;207,060,332,973;172,521,286,214
30/09/2014;ALIPERTI;APTI3;9,703;;;;28,010,439,315;19,508,567,773;174,643,141,551
30/06/2014;ALIPERTI;APTI3;4,879;;;;118,617,076,692;100,373,422,772;0,73801421395
31/03/2014;ALIPERTI;APTI3;6,617;;;;170,929,976,854;138,348,079,792;107,956,177,231
31/12/2013;ALIPERTI;APTI3;8,362;;;;273,484,572,617;17,843,432,041;172,596,385,071
30/09/2013;ALIPERTI;APTI3;15,103;;;;42,781,553,475;336,298,215,605;264,860,716,414
30/06/2013;ALIPERTI;APTI3;18,141;;;;553,469,959,547;402,604,660,547;344,558,957,186
31/03/2013;ALIPERTI;APTI3;18,65;;;;622,110,280,835;417,722,936,583;382,360,781,302
31/12/2012;ALIPERTI;APTI3;15,988;;;;535,746,840,982;363,493,813,211;325,777,675,952
30/09/2012;ALIPERTI;APTI3;13,874;;;;330,269,794,881;240,654,090,166;266,005,223,712
30/06/2012;ALIPERTI;APTI3;14,569;;;;356,219,799,978;253,728,263,451;28,409,696,453
31/03/2012;ALIPERTI;APTI3;13,166;;;;301,549,144,477;231,926,932,644;239,518,469,351
31/12/2011;ALIPERTI;APTI3;12,286;;;;263,671,572,424;217,665,549,092;208,518,635,587
30/09/2011;ALIPERTI;APTI3;;;;;;;
30/06/2011;ALIPERTI;APTI3;;;;;;;
31/03/2011;ALIPERTI;APTI3;;;;;;;
31/12/2010;ALIPERTI;APTI3;7,166;;;;329,788,462,093;237,143,186,639;203,263,963,002
30/09/2010;ALIPERTI;APTI3;;;;;;;
30/06/2010;ALIPERTI;APTI3;;;;;;;
31/03/2010;ALIPERTI;APTI3;;;;;;;
31/12/2009;ALIPERTI;APTI3;;;;;;;
30/09/2009;ALIPERTI;APTI3;;;;;;;
31/12/2020;COSERN;CSRN5;;440,572,242;;;;;
30/09/2020;COSERN;CSRN5;;444,784,386;;;;;
30/06/2020;COSERN;CSRN5;;44,895,246;;;;;
31/03/2020;COSERN;CSRN5;;;;;;;
31/12/2019;COSERN;CSRN5;;45,818,358;;;;;
30/09/2019;COSERN;CSRN5;;456,603,152;;;;;
30/06/2019;COSERN;CSRN5;;456,369,126;;;;;
31/03/2019;COSERN;CSRN5;;;;;;;
31/12/2018;COSERN;CSRN5;;40,996,052;;;;;
30/09/2018;COSERN;CSRN5;;;;;;;
30/06/2018;COSERN;CSRN5;;;;;;;
31/03/2018;COSERN;CSRN5;;;;;;;
31/12/2017;COSERN;CSRN5;;;;;;;
30/09/2017;COSERN;CSRN5;;409,672,612;;;;;
30/06/2017;COSERN;CSRN5;;;;;;;
31/03/2017;COSERN;CSRN5;;3,620,171;;;;;
31/12/2016;COSERN;CSRN5;;32,417,376;;;;;
30/09/2016;COSERN;CSRN5;;;;;;;
30/06/2016;COSERN;CSRN5;;;;;;;
31/03/2016;COSERN;CSRN5;;2,338,228;;;;;
31/12/2015;COSERN;CSRN5;;;;;;;
30/09/2015;COSERN;CSRN5;;21,840,773;;;;;
30/06/2015;COSERN;CSRN5;;2204,99;;;;;
31/03/2015;COSERN;CSRN5;;;;;;;
31/12/2014;COSERN;CSRN5;;20,132,944;;;;;
30/09/2014;COSERN;CSRN5;;;;;;;
30/06/2014;COSERN;CSRN5;;;;;;;
31/03/2014;COSERN;CSRN5;;;;;;;
31/12/2013;COSERN;CSRN5;;;;;;;
30/09/2013;COSERN;CSRN5;;;;;;;
30/06/2013;COSERN;CSRN5;;;;;;;
31/03/2013;COSERN;CSRN5;;22,680,438;;;;;
31/12/2012;COSERN;CSRN5;;2,132,887;;;;;
30/09/2012;COSERN;CSRN5;;26,443,394;;;;;
30/06/2012;COSERN;CSRN5;;3,157,331;;;;;
31/03/2012;COSERN;CSRN5;;;;;;;
31/12/2011;COSERN;CSRN5;;;;;;;
30/09/2011;COSERN;CSRN5;;25,823,369;;;;;
30/06/2011;COSERN;CSRN5;;27,051,894;;;;;
31/03/2011;COSERN;CSRN5;;266,312,072;;;;;
31/12/2010;COSERN;CSRN5;;242,942,496;;;;;
30/09/2010;COSERN;CSRN5;;211,449,926;;;;;
30/06/2010;COSERN;CSRN5;;195,409,676;;;;;
31/03/2010;COSERN;CSRN5;;18,062,896;;;;;
31/12/2009;COSERN;CSRN5;;1,853,766;;;;;
30/09/2009;COSERN;CSRN5;;1,770,815;;;;;
31/12/2020;COELBA;CEEB5;;18,609,128;;;;;
30/09/2020;COELBA;CEEB5;;181,048,475;;;;;
30/06/2020;COELBA;CEEB5;;18794,99;;;;;
31/03/2020;COELBA;CEEB5;;;;;;;
31/12/2019;COELBA;CEEB5;;174,714,225;;;;;
30/09/2019;COELBA;CEEB5;;1,704,450,445;;;;;
30/06/2019;COELBA;CEEB5;;1,504,272,325;;;;;
31/03/2019;COELBA;CEEB5;;137,876,395;;;;;
31/12/2018;COELBA;CEEB5;;12,366,547;;;;;
30/09/2018;COELBA;CEEB5;;11,667,913;;;;;
30/06/2018;COELBA;CEEB5;;110,755,431,315;;;;;
31/03/2018;COELBA;CEEB5;;9921,33;;;;;
31/12/2017;COELBA;CEEB5;;9,643,028;;;;;
30/09/2017;COELBA;CEEB5;;;;;;;
30/06/2017;COELBA;CEEB5;;;;;;;
31/03/2017;COELBA;CEEB5;;;;;;;
31/12/2016;COELBA;CEEB5;;;;;;;
30/09/2016;COELBA;CEEB5;;;;;;;
30/06/2016;COELBA;CEEB5;;;;;;;
31/03/2016;COELBA;CEEB5;;;;;;;
31/12/2015;COELBA;CEEB5;;;;;;;
30/09/2015;COELBA;CEEB5;;8565,5;;;;;
30/06/2015;COELBA;CEEB5;;85,994,565;;;;;
31/03/2015;COELBA;CEEB5;;;;;;;
31/12/2014;COELBA;CEEB5;;;;;;;
30/09/2014;COELBA;CEEB5;;793,324,525;;;;;
30/06/2014;COELBA;CEEB5;;;;;;;
31/03/2014;COELBA;CEEB5;;760,173,715;;;;;
31/12/2013;COELBA;CEEB5;;;;;;;
30/09/2013;COELBA;CEEB5;;94,865,675;;;;;
30/06/2013;COELBA;CEEB5;;960,740,488;;;;;
31/03/2013;COELBA;CEEB5;;9,830,336;;;;;
31/12/2012;COELBA;CEEB5;;;;;;;
30/09/2012;COELBA;CEEB5;;105,834,755;;;;;
30/06/2012;COELBA;CEEB5;;12,125,215;;;;;
31/03/2012;COELBA;CEEB5;;11,579,876;;;;;
31/12/2011;COELBA;CEEB5;;11,532,076;;;;;
30/09/2011;COELBA;CEEB5;;984,275,645;;;;;
30/06/2011;COELBA;CEEB5;;10,078,053;;;;;
31/03/2011;COELBA;CEEB5;;923,241,727;;;;;
31/12/2010;COELBA;CEEB5;;88,931,767;;;;;
30/09/2010;COELBA;CEEB5;;7733,05;;;;;
30/06/2010;COELBA;CEEB5;;;;;;;
31/03/2010;COELBA;CEEB5;;7,085,033;;;;;
31/12/2009;COELBA;CEEB5;;70,034,815;;;;;
30/09/2009;COELBA;CEEB5;;720,858,496;;;;;
31/12/2020;SUZANO HOLD;NEMO6;8,404,367;;;;-145,211,498,719;690,853,300,408;-105,355,077,365
30/09/2020;SUZANO HOLD;NEMO6;6,570,157;;;;-102,541,319,452;542,047,140,199;-146,663,002,045
30/06/2020;SUZANO HOLD;NEMO6;5395,47;;;;-662,278,074,954;427,440,327,683;-163,566,766,189
31/03/2020;SUZANO HOLD;NEMO6;3,754,513;;;;-316,548,564,838;307,738,012,541;-142,156,477,233
31/12/2019;SUZANO HOLD;NEMO6;2588,82;;;;-155,119,482,335;208,754,507,574;-287,419,644,152
30/09/2019;SUZANO HOLD;NEMO6;2,999,901;;;;-147,811,913,452;232,707,935,192;-254,303,736,879
30/06/2019;SUZANO HOLD;NEMO6;3,746,542;;;;400,647,213,524;291,557,361,345;0,828755291425
31/03/2019;SUZANO HOLD;NEMO6;4,033,587;;;;-849,284,104,205;312,586,314,836;-174,180,915,932
31/12/2018;SUZANO HOLD;NEMO6;4,984,045;;;;25,822,901,729;688,261,409,929;0,576476778854
30/09/2018;SUZANO HOLD;NEMO6;5184,89;;;;-762,690,542,247;991,940,274,427;-195,383,953,882
30/06/2018;SUZANO HOLD;NEMO6;4,264,861;;;;0,884585287476;980,522,794,632;0,266497977516
31/03/2018;SUZANO HOLD;NEMO6;3,903,386;;;;172,082,411,344;102,557,985,862;710,855,970,914
31/12/2017;SUZANO HOLD;NEMO6;3,237,506;;;;153,303,877,862;896,967,744,609;622,390,433,054
30/09/2017;SUZANO HOLD;NEMO6;1,557,271;;;;857,479,293,319;414,643,867,603;337,994,340,661
30/06/2017;SUZANO HOLD;NEMO6;1,070,474;;;;23,214,878,958;288,154,660,502;0,865089760361
31/03/2017;SUZANO HOLD;NEMO6;871,172;;;;942,638,510,034;235,012,153,549;339,957,483,641
31/12/2016;SUZANO HOLD;NEMO6;1,317,898;;;;165,093,064,444;359,357,127,816;57,027,313,882
30/09/2016;SUZANO HOLD;NEMO6;2,594,533;;;;224,910,227,079;677,570,194,081;832,070,383,058
30/06/2016;SUZANO HOLD;NEMO6;3,385,509;;;;136,232,266,895;937,564,133,932;527,267,362,571
31/03/2016;SUZANO HOLD;NEMO6;3,386,872;;;;96,763,912,648;914,292,155,733;347,309,862,676
31/12/2015;SUZANO HOLD;NEMO6;3,039,983;;;;-906,270,720,521;831,698,217,543;-297,649,739,203
30/09/2015;SUZANO HOLD;NEMO6;2,723,299;;;;-151,173,026,127;741,037,132,761;-484,856,181,118
30/06/2015;SUZANO HOLD;NEMO6;1,927,313;;;;-795,504,335,556;529,403,297,955;-283,392,793,073
31/03/2015;SUZANO HOLD;NEMO6;1,536,009;;;;-118,063,061,511;40,337,340,199;-399,996,519,677
31/12/2014;SUZANO HOLD;NEMO6;1204,33;;;;-219,881,439,512;326,786,256,751;-0,813892166752
30/09/2014;SUZANO HOLD;NEMO6;1,034,334;;;;-0,977683964001;286,268,961,648;-0,374064570871
30/06/2014;SUZANO HOLD;NEMO6;962,769;;;;26,514,643,836;269,741,601,802;108,098,144,632
31/03/2014;SUZANO HOLD;NEMO6;1,043,651;;;;-0,42072754242;28,836,998,556;-0,170348757674
31/12/2013;SUZANO HOLD;NEMO6;944,492;;;;-191,934,889,666;262,008,188,282;-0,759163554564
30/09/2013;SUZANO HOLD;NEMO6;881,075;;;;-118,768,413,169;254,190,145,723;-0,484132065116
30/06/2013;SUZANO HOLD;NEMO6;764,816;;;;-181,780,346,603;221,127,733,631;-0,735485357526
31/03/2013;SUZANO HOLD;NEMO6;577,219;;;;-199,732,062,211;178,087,987,207;-0,78350402754
31/12/2012;SUZANO HOLD;NEMO6;503,357;;;;-165,246,672,122;158,287,557,806;-0,657137615356
30/09/2012;SUZANO HOLD;NEMO6;567,522;;;;0,152671458649;186,099,708,015;0,0644289182376
30/06/2012;SUZANO HOLD;NEMO6;513,061;;;;-359,645,853,867;171,241,295,144;-154,223,227,201
31/03/2012;SUZANO HOLD;NEMO6;511,074;;;;-0,233832723025;1,793,709,843;-0,0993948897709
31/12/2011;SUZANO HOLD;NEMO6;633,078;;;;0,400248162069;230,076,724,641;0,172945016572
30/09/2011;SUZANO HOLD;NEMO6;;;;;;;
30/06/2011;SUZANO HOLD;NEMO6;;;;;;;
31/03/2011;SUZANO HOLD;NEMO6;;;;;;;
31/12/2010;SUZANO HOLD;NEMO6;1,123,869;;;;87,199,900,116;463,865,468,337;397,158,192,423
30/09/2010;SUZANO HOLD;NEMO6;;;;;;;
30/06/2010;SUZANO HOLD;NEMO6;;;;;;;
31/03/2010;SUZANO HOLD;NEMO6;;;;;;;
31/12/2009;SUZANO HOLD;NEMO6;;;;;;;
30/09/2009;SUZANO HOLD;NEMO6;;;;;;;
31/12/2020;TAURUS ARMAS;TASA3;434,323;217,791,955,258;0,199421048168;50,145,158,156;623,631,976,153;354,471,347,063;180,469,653,921
30/09/2020;TAURUS ARMAS;TASA3;294,052;15,289,230,011;0,192326232118;519,949,873,186;-244,730,811,722;305,891,869,229;0,483826279431
