Data;Nome da Empresa;TICKER;"EBIT
12 meses
Consolidado
 Milh�es
IFRS";EV;EBIT/EV;EV/EBIT;ROE;ROIC;ROA
31/12/2018;HABITASUL;HBTS5;-78.44;194.40;-0.40;-2.48;-20.89;-13.23;-4.96
30/06/2018;HABITASUL;HBTS5;-124.43;;;;-45.94;-22.53;-11.92
31/12/2017;HABITASUL;HBTS5;-93.08;;;;-33.45;-14.57;-9.92
30/06/2017;HABITASUL;HBTS5;-12.46;;;;-4.82;-1.59;-1.67
31/12/2016;HABITASUL;HBTS5;-9.73;;;;-1.07;-1.20;-0.38
30/06/2016;HABITASUL;HBTS5;1.09;116.10;0.01;106.90;1.16;0.13;0.43
31/12/2015;HABITASUL;HBTS5;5.67;120.58;0.05;21.29;1.38;0.73;0.49
30/06/2015;HABITASUL;HBTS5;-4.37;;;;1.34;-0.53;0.49
31/12/2014;HABITASUL;HBTS5;1.19;;;;0.44;0.14;0.17
30/06/2014;HABITASUL;HBTS5;16.62;;;;0.38;1.92;0.15
31/12/2013;HABITASUL;HBTS5;28.28;;;;2.57;3.19;0.99
30/06/2013;HABITASUL;HBTS5;22.89;144.98;0.16;6.33;2.14;2.67;0.83
31/12/2012;HABITASUL;HBTS5;10.72;136.83;0.08;12.77;0.10;1.23;0.04
30/06/2012;HABITASUL;HBTS5;9.50;131.15;0.07;13.81;-0.44;1.08;-0.17
31/12/2011;HABITASUL;HBTS5;20.93;116.77;0.18;5.58;1.85;2.37;0.75
30/06/2011;HABITASUL;HBTS5;;175.56;;;;;
31/12/2010;HABITASUL;HBTS5;37.58;91.64;0.41;2.44;3.45;4.30;1.41
30/06/2010;HABITASUL;HBTS5;;;;;;;
31/12/2009;HABITASUL;HBTS5;;118.44;;;;;
31/12/2020;NADIR FIGUEI;NAFG3;;;;;;;
30/06/2020;NADIR FIGUEI;NAFG3;;;;;;;
31/12/2019;NADIR FIGUEI;NAFG3;130.78;;;;23.09;15.03;9.71
30/06/2019;NADIR FIGUEI;NAFG3;128.68;1,037.82;0.12;8.07;17.59;15.34;10.03
31/12/2018;NADIR FIGUEI;NAFG3;141.09;;;;21.13;17.55;11.74
30/06/2018;NADIR FIGUEI;NAFG3;125.10;;;;21.40;16.12;11.56
31/12/2017;NADIR FIGUEI;NAFG3;102.44;;;;16.71;14.39;9.15
30/06/2017;NADIR FIGUEI;NAFG3;75.00;323.13;0.23;4.31;11.15;11.05;5.91
31/12/2016;NADIR FIGUEI;NAFG3;62.17;;;;10.59;8.78;5.24
30/06/2016;NADIR FIGUEI;NAFG3;65.24;;;;9.40;9.09;4.47
31/12/2015;NADIR FIGUEI;NAFG3;44.42;;;;2.66;5.66;1.18
30/06/2015;NADIR FIGUEI;NAFG3;22.69;369.88;0.06;16.30;-0.88;3.10;-0.40
31/12/2014;NADIR FIGUEI;NAFG3;30.40;;;;5.94;4.18;2.51
30/06/2014;NADIR FIGUEI;NAFG3;36.58;;;;7.68;4.71;3.23
31/12/2013;NADIR FIGUEI;NAFG3;28.74;;;;2.28;3.32;0.97
30/06/2013;NADIR FIGUEI;NAFG3;11.87;;;;1.11;1.35;0.48
31/12/2012;NADIR FIGUEI;NAFG3;22.08;;;;2.94;2.59;1.25
30/06/2012;NADIR FIGUEI;NAFG3;26.12;398.20;0.07;15.25;5.65;3.20;2.41
31/12/2011;NADIR FIGUEI;NAFG3;27.58;;;;8.11;3.83;3.66
30/06/2011;NADIR FIGUEI;NAFG3;;295.51;;;;;
31/12/2010;NADIR FIGUEI;NAFG3;31.18;270.03;0.12;8.66;5.58;4.88;3.68
30/06/2010;NADIR FIGUEI;NAFG3;;;;;;;
31/12/2009;NADIR FIGUEI;NAFG3;;;;;;;
31/12/2020;CRUZEIRO EDU;CSED3;175.87;;;;-7.70;6.36;-0.95
30/06/2020;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2019;CRUZEIRO EDU;CSED3;281.67;;;;23.66;14.20;5.50
30/06/2019;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2018;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2018;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2017;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2017;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2016;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2016;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2015;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2015;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2014;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2014;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2013;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2013;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2012;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2012;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2011;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2011;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2010;CRUZEIRO EDU;CSED3;;;;;;;
30/06/2010;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2009;CRUZEIRO EDU;CSED3;;;;;;;
31/12/2020;PAR AL BAHIA;PEAB4;704.64;516.46;1.36;0.73;82.34;82.43;52.47
30/06/2020;PAR AL BAHIA;PEAB4;8.33;541.49;0.02;65.03;0.09;1.15;0.07
31/12/2019;PAR AL BAHIA;PEAB4;48.89;455.36;0.11;9.31;8.58;6.06;6.60
30/06/2019;PAR AL BAHIA;PEAB4;40.14;;;;8.55;5.02;6.69
31/12/2018;PAR AL BAHIA;PEAB4;35.30;300.53;0.12;8.51;6.77;4.43;5.36
30/06/2018;PAR AL BAHIA;PEAB4;42.50;;;;7.03;5.48;5.65
31/12/2017;PAR AL BAHIA;PEAB4;38.56;;;;7.12;4.88;5.72
30/06/2017;PAR AL BAHIA;PEAB4;42.76;;;;14.04;5.62;11.26
31/12/2016;PAR AL BAHIA;PEAB4;36.64;228.83;0.16;6.25;13.19;4.74;10.47
30/06/2016;PAR AL BAHIA;PEAB4;25.49;;;;7.50;3.68;5.63
31/12/2015;PAR AL BAHIA;PEAB4;15.55;173.69;0.09;11.17;5.82;2.30;4.35
30/06/2015;PAR AL BAHIA;PEAB4;10.67;165.07;0.06;15.47;4.39;1.55;3.38
31/12/2014;PAR AL BAHIA;PEAB4;8.79;;;;3.70;1.18;2.81
30/06/2014;PAR AL BAHIA;PEAB4;-13.65;;;;-0.79;-1.76;-0.61
31/12/2013;PAR AL BAHIA;PEAB4;-21.11;;;;-2.18;-2.57;-1.66
30/06/2013;PAR AL BAHIA;PEAB4;6.66;;;;2.56;0.82;1.96
31/12/2012;PAR AL BAHIA;PEAB4;-2.77;;;;0.51;-0.32;0.40
30/06/2012;PAR AL BAHIA;PEAB4;-13.82;;;;-2.77;-1.66;-2.04
31/12/2011;PAR AL BAHIA;PEAB4;-2.44;96.35;-0.03;-39.50;-0.37;-0.28;-0.27
30/06/2011;PAR AL BAHIA;PEAB4;;18.96;;;;;
31/12/2010;PAR AL BAHIA;PEAB4;22.56;-57.02;-0.40;-2.53;4.44;2.28;3.31
30/06/2010;PAR AL BAHIA;PEAB4;;304.24;;;;;
31/12/2009;PAR AL BAHIA;PEAB4;;554.21;;;;;
31/12/2020;HYPERA;HYPE3;1,302.05;21,754.98;0.06;16.71;14.02;5.82;7.51
30/06/2020;HYPERA;HYPE3;1,085.81;20,587.23;0.05;18.96;12.60;5.17;7.29
31/12/2019;HYPERA;HYPE3;1,076.04;21,916.74;0.05;20.37;13.36;7.02;9.77
30/06/2019;HYPERA;HYPE3;1,187.46;17,724.10;0.07;14.93;14.14;8.61;11.50
31/12/2018;HYPERA;HYPE3;1,224.40;18,611.66;0.07;15.20;13.66;9.15;10.70
30/06/2018;HYPERA;HYPE3;1,182.04;17,065.52;0.07;14.44;14.44;9.19;11.78
31/12/2017;HYPERA;HYPE3;1,157.13;21,863.15;0.05;18.89;12.47;9.10;9.53
30/06/2017;HYPERA;HYPE3;1,114.68;16,269.73;0.07;14.60;4.69;8.66;3.52
31/12/2016;HYPERA;HYPE3;1,066.26;16,057.82;0.07;15.06;13.33;7.28;10.23
30/06/2016;HYPERA;HYPE3;1,005.32;15,045.64;0.07;14.97;17.02;6.07;11.85
31/12/2015;HYPERA;HYPE3;886.78;15,498.91;0.06;17.48;6.97;4.52;3.54
30/06/2015;HYPERA;HYPE3;912.00;17,563.57;0.05;19.26;5.10;4.76;2.75
31/12/2014;HYPERA;HYPE3;910.70;13,208.71;0.07;14.50;5.39;4.89;2.90
30/06/2014;HYPERA;HYPE3;948.31;14,722.64;0.06;15.53;4.77;5.40;2.65
31/12/2013;HYPERA;HYPE3;897.91;13,792.82;0.07;15.36;3.63;5.39;2.05
30/06/2013;HYPERA;HYPE3;834.64;11,772.06;0.07;14.10;4.54;4.96;2.46
31/12/2012;HYPERA;HYPE3;771.11;12,663.43;0.06;16.42;2.97;4.70;1.61
30/06/2012;HYPERA;HYPE3;443.45;9,517.30;0.05;21.46;-1.95;2.64;-0.98
31/12/2011;HYPERA;HYPE3;421.01;7,591.43;0.06;18.03;-0.82;2.48;-0.41
30/06/2011;HYPERA;HYPE3;;11,021.03;;;;;
31/12/2010;HYPERA;HYPE3;611.96;12,702.98;0.05;20.76;5.18;5.04;2.62
30/06/2010;HYPERA;HYPE3;;12,022.15;;;;;
31/12/2009;HYPERA;HYPE3;;10,155.29;;;;;
31/12/2020;VIVER;VIVR3;-145.40;303.59;-0.48;-2.09;79.74;565.91;-56.03
30/06/2020;VIVER;VIVR3;-110.79;353.31;-0.31;-3.19;106.15;-148.19;-33.81
31/12/2019;VIVER;VIVR3;-157.87;320.17;-0.49;-2.03;164.24;-168.03;-42.95
30/06/2019;VIVER;VIVR3;-125.80;331.99;-0.38;-2.64;1,957.15;-35.21;-41.84
31/12/2018;VIVER;VIVR3;-93.58;464.35;-0.20;-4.96;-430.55;-19.64;-30.65
30/06/2018;VIVER;VIVR3;-74.56;666.14;-0.11;-8.93;49.17;-10.51;-6.69
31/12/2017;VIVER;VIVR3;-76.95;581.85;-0.13;-7.56;180.73;-9.70;-14.52
30/06/2017;VIVER;VIVR3;-189.58;1,044.99;-0.18;-5.51;47.91;-28.37;-32.55
31/12/2016;VIVER;VIVR3;-246.59;1,015.50;-0.24;-4.12;68.42;-30.57;-35.41
30/06/2016;VIVER;VIVR3;-170.89;1,036.20;-0.16;-6.06;90.27;-15.94;-26.68
31/12/2015;VIVER;VIVR3;-162.31;1,018.38;-0.16;-6.27;141.62;-12.66;-20.01
30/06/2015;VIVER;VIVR3;-158.78;976.84;-0.16;-6.15;682.51;-10.73;-13.89
31/12/2014;VIVER;VIVR3;-162.21;965.35;-0.17;-5.95;-286.28;-10.27;-15.24
30/06/2014;VIVER;VIVR3;-188.25;917.33;-0.21;-4.87;-192.25;-10.48;-20.16
31/12/2013;VIVER;VIVR3;-145.29;916.68;-0.16;-6.31;-89.33;-7.21;-14.23
30/06/2013;VIVER;VIVR3;-366.04;1,096.13;-0.33;-2.99;-95.35;-14.48;-20.54
31/12/2012;VIVER;VIVR3;-348.26;1,311.64;-0.27;-3.77;-78.63;-12.47;-17.99
30/06/2012;VIVER;VIVR3;-115.16;1,532.27;-0.08;-13.31;-21.12;-3.27;-6.41
31/12/2011;VIVER;VIVR3;-53.58;1,550.95;-0.03;-28.94;-11.43;-1.50;-3.69
30/06/2011;VIVER;VIVR3;;1,857.24;;;;;
31/12/2010;VIVER;VIVR3;95.09;1,721.90;0.06;18.11;6.01;3.06;2.67
30/06/2010;VIVER;VIVR3;;1,347.50;;;;;
31/12/2009;VIVER;VIVR3;;1,120.83;;;;;
31/12/2020;SANSUY;SNSY3;-50.59;214.94;-0.24;-4.25;10.19;2.66;-35.19
30/06/2020;SANSUY;SNSY3;-86.16;112.19;-0.77;-1.30;13.28;4.61;-50.22
31/12/2019;SANSUY;SNSY3;-100.94;102.29;-0.99;-1.01;14.93;5.84;-48.81
30/06/2019;SANSUY;SNSY3;-88.37;93.40;-0.95;-1.06;14.76;5.50;-43.68
31/12/2018;SANSUY;SNSY3;-81.18;;;;14.80;5.53;-41.98
30/06/2018;SANSUY;SNSY3;-82.59;;;;15.80;6.03;-40.61
31/12/2017;SANSUY;SNSY3;-84.44;67.94;-1.24;-0.80;18.23;6.72;-42.19
30/06/2017;SANSUY;SNSY3;-74.48;;;;19.46;6.48;-40.86
31/12/2016;SANSUY;SNSY3;-60.32;;;;19.19;5.95;-34.56
30/06/2016;SANSUY;SNSY3;-66.13;62.61;-1.06;-0.95;22.19;7.33;-35.54
31/12/2015;SANSUY;SNSY3;-58.35;63.23;-0.92;-1.08;23.46;7.35;-32.59
30/06/2015;SANSUY;SNSY3;-44.60;62.89;-0.71;-1.41;22.69;6.47;-26.45
31/12/2014;SANSUY;SNSY3;-42.50;67.16;-0.63;-1.58;23.27;7.15;-24.25
30/06/2014;SANSUY;SNSY3;-31.96;;;;21.67;6.34;-19.45
31/12/2013;SANSUY;SNSY3;-20.19;58.85;-0.34;-2.92;18.96;4.55;-15.67
30/06/2013;SANSUY;SNSY3;0.28;59.52;0.00;211.83;13.49;-0.07;-10.46
31/12/2012;SANSUY;SNSY3;-1.35;103.12;-0.01;-76.50;17.79;0.37;-12.68
30/06/2012;SANSUY;SNSY3;-11.94;86.01;-0.14;-7.20;25.63;3.41;-18.57
31/12/2011;SANSUY;SNSY3;1.44;79.14;0.02;55.15;25.07;-0.47;-16.76
30/06/2011;SANSUY;SNSY3;;81.69;;;;;
31/12/2010;SANSUY;SNSY3;17.09;78.76;0.22;4.61;16.93;-7.86;-9.10
30/06/2010;SANSUY;SNSY3;;38.42;;;;;
31/12/2009;SANSUY;SNSY3;;46.67;;;;;
31/12/2020;TC;TRAD3;;;;;;;
30/06/2020;TC;TRAD3;;;;;;;
31/12/2019;TC;TRAD3;;;;;;;
30/06/2019;TC;TRAD3;;;;;;;
31/12/2018;TC;TRAD3;;;;;;;
30/06/2018;TC;TRAD3;;;;;;;
31/12/2017;TC;TRAD3;;;;;;;
30/06/2017;TC;TRAD3;;;;;;;
31/12/2016;TC;TRAD3;;;;;;;
30/06/2016;TC;TRAD3;;;;;;;
31/12/2015;TC;TRAD3;;;;;;;
30/06/2015;TC;TRAD3;;;;;;;
31/12/2014;TC;TRAD3;;;;;;;
30/06/2014;TC;TRAD3;;;;;;;
31/12/2013;TC;TRAD3;;;;;;;
30/06/2013;TC;TRAD3;;;;;;;
31/12/2012;TC;TRAD3;;;;;;;
30/06/2012;TC;TRAD3;;;;;;;
31/12/2011;TC;TRAD3;;;;;;;
30/06/2011;TC;TRAD3;;;;;;;
31/12/2010;TC;TRAD3;;;;;;;
30/06/2010;TC;TRAD3;;;;;;;
31/12/2009;TC;TRAD3;;;;;;;
31/12/2020;BRQ;BRQB3;68.77;;;;42.56;25.11;16.15
30/06/2020;BRQ;BRQB3;58.73;;;;34.95;21.27;13.62
31/12/2019;BRQ;BRQB3;44.60;;;;27.91;24.25;14.29
30/06/2019;BRQ;BRQB3;32.73;;;;24.83;19.99;11.70
31/12/2018;BRQ;BRQB3;34.89;;;;26.61;21.28;12.95
30/06/2018;BRQ;BRQB3;22.05;;;;18.92;17.41;10.20
31/12/2017;BRQ;BRQB3;1.86;;;;2.92;1.68;1.44
30/06/2017;BRQ;BRQB3;-1.21;;;;-0.76;-1.18;-0.37
31/12/2016;BRQ;BRQB3;-6.00;;;;-5.85;-5.34;-2.90
30/06/2016;BRQ;BRQB3;-4.25;;;;-3.68;-3.68;-1.68
31/12/2015;BRQ;BRQB3;10.40;;;;8.24;8.18;4.08
30/06/2015;BRQ;BRQB3;;;;;;;
31/12/2014;BRQ;BRQB3;4.75;;;;1.23;3.46;0.58
30/06/2014;BRQ;BRQB3;;;;;;;
31/12/2013;BRQ;BRQB3;;;;;;;
30/06/2013;BRQ;BRQB3;;;;;;;
31/12/2012;BRQ;BRQB3;;;;;;;
30/06/2012;BRQ;BRQB3;;;;;;;
31/12/2011;BRQ;BRQB3;;;;;;;
30/06/2011;BRQ;BRQB3;;;;;;;
31/12/2010;BRQ;BRQB3;;;;;;;
30/06/2010;BRQ;BRQB3;;;;;;;
31/12/2009;BRQ;BRQB3;;;;;;;
31/12/2020;LOJAS HERING;LHER3;;;;;;;
30/06/2020;LOJAS HERING;LHER3;;;;;;;
31/12/2019;LOJAS HERING;LHER3;;;;;;;
30/06/2019;LOJAS HERING;LHER3;;;;;;;
31/12/2018;LOJAS HERING;LHER3;;;;;;;
30/06/2018;LOJAS HERING;LHER3;;;;;;;
31/12/2017;LOJAS HERING;LHER3;;;;;;;
30/06/2017;LOJAS HERING;LHER3;;;;;;;
31/12/2016;LOJAS HERING;LHER3;;;;;;;
30/06/2016;LOJAS HERING;LHER3;;;;;;;
31/12/2015;LOJAS HERING;LHER3;;;;;;;
30/06/2015;LOJAS HERING;LHER3;;;;;;;
31/12/2014;LOJAS HERING;LHER3;;;;;;;
30/06/2014;LOJAS HERING;LHER3;;;;;;;
31/12/2013;LOJAS HERING;LHER3;;;;;;;
30/06/2013;LOJAS HERING;LHER3;;;;;;;
31/12/2012;LOJAS HERING;LHER3;;;;;;;
30/06/2012;LOJAS HERING;LHER3;;;;;;;
31/12/2011;LOJAS HERING;LHER3;;;;;;;
30/06/2011;LOJAS HERING;LHER3;;;;;;;
31/12/2010;LOJAS HERING;LHER3;;;;;;;
30/06/2010;LOJAS HERING;LHER3;;;;;;;
31/12/2009;LOJAS HERING;LHER3;;;;;;;
31/12/2020;VALID;VLID3;-110.17;1,426.78;-0.08;-12.95;-18.12;-3.00;-7.03
30/06/2020;VALID;VLID3;-50.07;1,597.45;-0.03;-31.91;-9.77;-1.30;-3.79
31/12/2019;VALID;VLID3;128.02;1,840.40;0.07;14.38;4.81;4.10;2.13
30/06/2019;VALID;VLID3;144.78;1,771.20;0.08;12.23;7.91;4.60;3.60
31/12/2018;VALID;VLID3;155.32;1,837.64;0.08;11.83;9.19;5.34;4.45
30/06/2018;VALID;VLID3;139.26;1,752.79;0.08;12.59;4.67;4.31;2.07
31/12/2017;VALID;VLID3;95.39;1,859.43;0.05;19.49;2.80;3.51;1.35
30/06/2017;VALID;VLID3;102.58;1,597.83;0.06;15.58;8.99;3.71;4.29
31/12/2016;VALID;VLID3;113.20;1,966.51;0.06;17.37;8.91;4.17;4.26
30/06/2016;VALID;VLID3;135.28;2,267.40;0.06;16.76;8.02;5.64;4.11
31/12/2015;VALID;VLID3;188.21;3,056.51;0.06;16.24;12.34;6.79;6.17
30/06/2015;VALID;VLID3;200.09;3,276.09;0.06;16.37;20.08;9.96;8.16
31/12/2014;VALID;VLID3;184.92;2,650.73;0.07;14.33;18.65;11.41;8.50
30/06/2014;VALID;VLID3;149.73;2,427.51;0.06;16.21;16.51;9.87;7.57
31/12/2013;VALID;VLID3;130.78;2,066.19;0.06;15.80;16.88;9.03;7.82
30/06/2013;VALID;VLID3;132.61;2,148.37;0.06;16.20;16.06;8.40;6.99
31/12/2012;VALID;VLID3;162.17;2,738.13;0.06;16.88;20.07;11.69;9.28
30/06/2012;VALID;VLID3;171.01;1,794.56;0.10;10.49;24.54;16.58;13.99
31/12/2011;VALID;VLID3;151.86;1,251.67;0.12;8.24;22.22;13.98;12.21
30/06/2011;VALID;VLID3;;1,203.26;;;;;
31/12/2010;VALID;VLID3;136.67;1,087.82;0.13;7.96;20.64;14.10;11.64
30/06/2010;VALID;VLID3;;706.01;;;;;
31/12/2009;VALID;VLID3;;886.15;;;;;
31/12/2020;TUPY;TUPY3;216.81;3,993.97;0.05;18.42;-2.98;2.99;-1.25
30/06/2020;TUPY;TUPY3;133.80;3,999.67;0.03;29.89;-6.38;1.81;-2.50
31/12/2019;TUPY;TUPY3;356.59;4,298.86;0.08;12.06;11.68;6.08;5.44
30/06/2019;TUPY;TUPY3;331.87;3,950.57;0.08;11.90;13.90;6.05;6.26
31/12/2018;TUPY;TUPY3;369.88;3,650.28;0.10;9.87;12.35;6.77;5.54
30/06/2018;TUPY;TUPY3;325.52;3,542.57;0.09;10.88;9.05;5.87;4.08
31/12/2017;TUPY;TUPY3;190.15;3,457.01;0.06;18.18;7.73;3.48;3.33
30/06/2017;TUPY;TUPY3;-197.78;3,019.28;-0.07;-15.27;-5.25;-3.39;-2.27
31/12/2016;TUPY;TUPY3;-184.66;2,481.19;-0.07;-13.44;-9.04;-3.13;-3.80
30/06/2016;TUPY;TUPY3;189.50;2,343.31;0.08;12.37;3.81;3.02;1.78
31/12/2015;TUPY;TUPY3;322.22;3,733.19;0.09;11.59;9.14;4.33;3.83
30/06/2015;TUPY;TUPY3;280.94;3,236.34;0.09;11.52;7.05;4.11;2.95
31/12/2014;TUPY;TUPY3;204.90;3,173.52;0.06;15.49;4.39;3.25;1.80
30/06/2014;TUPY;TUPY3;265.51;3,391.66;0.08;12.77;5.70;4.84;2.46
31/12/2013;TUPY;TUPY3;258.68;3,696.75;0.07;14.29;4.54;4.61;1.92
30/06/2013;TUPY;TUPY3;186.60;3,604.87;0.05;19.32;4.72;3.77;1.50
31/12/2012;TUPY;TUPY3;188.99;3,894.58;0.05;20.61;5.60;4.14;1.75
30/06/2012;TUPY;TUPY3;256.35;3,651.73;0.07;14.24;13.86;5.53;4.09
31/12/2011;TUPY;TUPY3;256.91;1,969.77;0.13;7.67;18.55;5.86;5.95
30/06/2011;TUPY;TUPY3;;1,991.21;;;;;
31/12/2010;TUPY;TUPY3;195.53;1,716.42;0.11;8.78;15.91;7.13;6.42
30/06/2010;TUPY;TUPY3;;1,056.47;;;;;
31/12/2009;TUPY;TUPY3;;954.24;;;;;
31/12/2020;KARSTEN;CTKA4;83.91;613.90;0.14;7.32;-42.05;16.20;15.83
30/06/2020;KARSTEN;CTKA4;39.57;551.04;0.07;13.92;-16.99;9.88;11.52
31/12/2019;KARSTEN;CTKA4;34.71;581.06;0.06;16.74;4.56;9.03;-3.26
30/06/2019;KARSTEN;CTKA4;40.28;559.51;0.07;13.89;23.14;11.18;-19.51
31/12/2018;KARSTEN;CTKA4;46.15;505.16;0.09;10.95;20.25;13.32;-15.41
30/06/2018;KARSTEN;CTKA4;52.61;440.76;0.12;8.38;12.95;17.21;-9.43
31/12/2017;KARSTEN;CTKA4;44.58;414.10;0.11;9.29;0.25;15.31;-0.16
30/06/2017;KARSTEN;CTKA4;8.54;381.29;0.02;44.64;23.75;3.63;-16.34
31/12/2016;KARSTEN;CTKA4;-0.91;349.94;0.00;-385.40;46.14;-0.44;-30.70
30/06/2016;KARSTEN;CTKA4;4.27;295.71;0.01;69.25;46.95;2.12;-25.13
31/12/2015;KARSTEN;CTKA4;12.29;265.33;0.05;21.60;42.79;5.64;-17.90
30/06/2015;KARSTEN;CTKA4;-42.64;239.02;-0.18;-5.61;121.40;-17.63;-37.53
31/12/2014;KARSTEN;CTKA4;-47.08;279.27;-0.17;-5.93;155.77;-15.28;-33.70
30/06/2014;KARSTEN;CTKA4;8.06;264.95;0.03;32.86;222.05;2.18;-12.64
31/12/2013;KARSTEN;CTKA4;10.03;271.61;0.04;27.08;2,835.61;2.47;-10.50
30/06/2013;KARSTEN;CTKA4;28.63;;;;-64.78;6.48;-3.26
31/12/2012;KARSTEN;CTKA4;36.17;250.01;0.14;6.91;-6.79;7.51;-0.59
30/06/2012;KARSTEN;CTKA4;-11.21;254.26;-0.04;-22.68;-158.43;-2.57;-12.93
31/12/2011;KARSTEN;CTKA4;-37.56;269.55;-0.14;-7.18;-178.88;-9.16;-19.00
30/06/2011;KARSTEN;CTKA4;;297.73;;;;;
31/12/2010;KARSTEN;CTKA4;32.88;273.65;0.12;8.32;15.86;7.21;4.28
30/06/2010;KARSTEN;CTKA4;;243.03;;;;;
31/12/2009;KARSTEN;CTKA4;;195.04;;;;;
31/12/2020;OUROFINO S/A;OFSA3;102.12;2,146.84;0.05;21.02;16.00;7.06;8.13
30/06/2020;OUROFINO S/A;OFSA3;62.68;1,726.00;0.04;27.54;9.74;4.93;5.44
31/12/2019;OUROFINO S/A;OFSA3;71.80;2,588.25;0.03;36.05;9.40;6.13;5.32
30/06/2019;OUROFINO S/A;OFSA3;73.84;2,211.75;0.03;29.95;10.66;6.47;5.86
31/12/2018;OUROFINO S/A;OFSA3;97.97;2,056.07;0.05;20.99;15.10;8.70;8.14
30/06/2018;OUROFINO S/A;OFSA3;95.32;1,297.98;0.07;13.62;13.81;7.89;6.73
31/12/2017;OUROFINO S/A;OFSA3;66.35;1,451.61;0.05;21.88;9.34;6.09;4.68
30/06/2017;OUROFINO S/A;OFSA3;13.78;1,859.68;0.01;135.00;-0.08;1.31;-0.04
31/12/2016;OUROFINO S/A;OFSA3;8.85;1,755.69;0.01;198.38;-1.42;0.84;-0.69
30/06/2016;OUROFINO S/A;OFSA3;76.95;2,477.21;0.03;32.19;11.49;8.46;6.19
31/12/2015;OUROFINO S/A;OFSA3;97.90;2,064.91;0.05;21.09;18.20;10.83;9.98
30/06/2015;OUROFINO S/A;OFSA3;;1,872.05;;;;;
31/12/2014;OUROFINO S/A;OFSA3;62.18;1,798.15;0.03;28.92;11.57;7.52;6.09
30/06/2014;OUROFINO S/A;OFSA3;;;;;;;
31/12/2013;OUROFINO S/A;OFSA3;;;;;;;
30/06/2013;OUROFINO S/A;OFSA3;;;;;;;
31/12/2012;OUROFINO S/A;OFSA3;;;;;;;
30/06/2012;OUROFINO S/A;OFSA3;;;;;;;
31/12/2011;OUROFINO S/A;OFSA3;;;;;;;
30/06/2011;OUROFINO S/A;OFSA3;;;;;;;
31/12/2010;OUROFINO S/A;OFSA3;;;;;;;
30/06/2010;OUROFINO S/A;OFSA3;;;;;;;
31/12/2009;OUROFINO S/A;OFSA3;;;;;;;
31/12/2020;COPASA;CSMG3;1,280.35;9,185.05;0.14;7.17;12.65;8.25;6.94
30/06/2020;COPASA;CSMG3;1,194.83;9,807.33;0.12;8.21;10.85;7.69;6.37
31/12/2019;COPASA;CSMG3;1,155.39;11,382.34;0.10;9.85;11.19;7.58;6.54
30/06/2019;COPASA;CSMG3;954.93;11,540.41;0.08;12.09;9.43;6.34;5.36
31/12/2018;COPASA;CSMG3;922.46;11,315.41;0.08;12.27;9.29;6.23;5.18
30/06/2018;COPASA;CSMG3;959.80;8,297.06;0.12;8.64;9.41;6.79;5.37
31/12/2017;COPASA;CSMG3;956.71;8,273.27;0.12;8.65;8.98;6.73;5.18
30/06/2017;COPASA;CSMG3;903.38;8,174.07;0.11;9.05;8.18;6.33;4.59
31/12/2016;COPASA;CSMG3;799.33;7,443.48;0.11;9.31;7.31;5.63;3.97
30/06/2016;COPASA;CSMG3;506.41;6,521.36;0.08;12.88;2.78;3.63;1.50
31/12/2015;COPASA;CSMG3;314.94;4,757.09;0.07;15.10;-0.21;2.25;-0.11
30/06/2015;COPASA;CSMG3;433.69;4,687.02;0.09;10.81;2.50;3.18;1.34
31/12/2014;COPASA;CSMG3;619.80;6,074.45;0.10;9.80;5.75;4.56;3.13
30/06/2014;COPASA;CSMG3;728.48;7,825.76;0.09;10.74;7.80;5.54;4.42
31/12/2013;COPASA;CSMG3;726.28;7,300.13;0.10;10.05;7.87;5.64;4.47
30/06/2013;COPASA;CSMG3;732.10;6,965.41;0.11;9.51;8.79;5.95;4.79
31/12/2012;COPASA;CSMG3;763.10;7,983.36;0.10;10.46;9.65;6.26;5.34
30/06/2012;COPASA;CSMG3;725.59;7,764.36;0.09;10.70;9.39;6.09;5.11
31/12/2011;COPASA;CSMG3;735.83;6,463.75;0.11;8.78;10.25;6.61;5.62
30/06/2011;COPASA;CSMG3;;5,733.67;;;;;
31/12/2010;COPASA;CSMG3;949.65;5,452.29;0.17;5.74;15.86;9.90;9.12
